CAS,chemical_name,n_species_observed,n_species_predicted,trad_mu,trad_sigma,hc5_traditional,hc5_mc_median,hc5_mc_lower,hc5_mc_upper,hc5_mc_ci_width,hc20_traditional,hc20_mc_median,hc20_mc_lower,hc20_mc_upper,hc20_mc_ci_width,hc50_traditional,hc50_mc_median,hc50_mc_lower,hc50_mc_upper,hc50_mc_ci_width,hc80_traditional,hc80_mc_median,hc80_mc_lower,hc80_mc_upper,hc80_mc_ci_width,hc95_traditional,hc95_mc_median,hc95_mc_lower,hc95_mc_upper,hc95_mc_ci_width
13171-00-1,"1-(6-tert-Butyl-1,1-dimethyl-2,3-dihydro-1H-inden-4-yl)ethanone",1,1267,,,,-2.4764465808863765,-2.6685055593110802,-2.300486591503702,0.3680189678073784,,-1.1617816502944147,-1.2865160059163603,-1.0371060414628837,0.24940996445347663,,0.19067917953349953,0.08345302923890552,0.2942676618997394,0.2108146326608339,,1.535590025644268,1.417276430233379,1.6558111315904658,0.23853470135708688,,2.834569108145995,2.641066286132959,3.0232605230167438,0.38219423688378473
110-91-8,Morpholine,1,1267,,,,-0.3303684686656182,-0.489736334608923,-0.17672622446523906,0.31301011014368396,,0.774295526561215,0.6798903418629069,0.8702795792595334,0.1903892373966265,,1.8450571610271091,1.7624116263221226,1.9255608537712119,0.16314922744908933,,2.876416098760931,2.7829932640990194,2.966141937877227,0.18314867377820754,,3.883133766016027,3.7235592699961293,4.030287279464805,0.3067280094686753
122-39-4,Diphenylamine,3,1267,,,,-1.6842701106729001,-1.8205422142588512,-1.5479236768250493,0.27261853743380193,,-0.7397219900815134,-0.822816485603337,-0.6582654177403746,0.16455106786296236,,0.17936905274476933,0.11127682339198927,0.24946136019801007,0.1381845368060208,,1.0816824429178797,1.0013352760800824,1.156684727518503,0.1553494514384206,,1.9740913822777866,1.8358221842677604,2.1090171390646244,0.27319495479686395
81-14-1,Musk ketone,1,1267,,,,-2.7976267959766523,-3.009191166150696,-2.6074192295168572,0.4017719366338386,,-1.3780631788009177,-1.5094821084947598,-1.2436108315102157,0.26587127698454416,,0.086580855209688,-0.03200952585196829,0.2011878923183938,0.23319741817036208,,1.5441833292148512,1.412176372157774,1.6693118704258032,0.2571354982680292,,2.9316463736361764,2.7295006274105384,3.141141351165836,0.4116407237552977
137-29-1,Copper dimethyldithiocarbamate,2,1267,,,,-2.7531035745729517,-2.9223526930564616,-2.597345897868315,0.32500679518814657,,-1.6182970500165967,-1.721815535910081,-1.516892679527608,0.20492285638247298,,-0.46547735043374455,-0.555134337842239,-0.3778007774712665,0.17733356037097248,,0.6759482646397366,0.5696784636399758,0.7706929641536147,0.2010145005136389,,1.7848557117487127,1.613007564709833,1.9525846633746156,0.3395770986647826
541-73-1,"1,3-Dichlorobenzene",7,1267,0.9091385292213534,0.3154871337779153,0.3902083729702249,-0.9122530440782319,-1.0485198869163548,-0.784723105455591,0.2637967814607638,0.6436178585148014,-0.007155584970869128,-0.0855695734701707,0.07059783843771596,0.15616741190788666,0.9091385292213534,0.8689203057849291,0.8069387897273507,0.9311884912224696,0.12424970149511894,1.1746591999279055,1.7322123390199642,1.6585752672671012,1.8023571563104352,0.143781889043334,1.4280686854724818,2.5927845730363988,2.4715537937419323,2.7228608098094917,0.25130701606755945
137-42-8,Metam-sodium,2,1267,,,,-2.1823018583071576,-2.373745536218411,-1.9725024362382735,0.4012430999801375,,-0.8040899469903657,-0.9329424588667103,-0.6649078934387167,0.26803456542799364,,0.6137084458092215,0.5018749964992564,0.7238843310085749,0.22200933450931848,,2.0163576382195254,1.886336882763299,2.1370876346860936,0.2507507519227947,,3.3367249707992896,3.1376269729190387,3.5318200012417402,0.39419302832270153
112143-82-5,Triazamate,1,1267,,,,-2.6393222016765305,-2.806823127459197,-2.4754140624737335,0.3314090649854635,,-1.4552810339827675,-1.563726891754385,-1.349047759272409,0.2146791324819759,,-0.24729641981083728,-0.3398496725611963,-0.15793723428636156,0.18191243827483475,,0.9432680739143589,0.8355495633945269,1.0443931378047173,0.2088435744101904,,2.077811782767135,1.9137421961532557,2.2392504505861046,0.3255082544328489
2623-87-2,4-Bromobutyric acid,1,1267,,,,-3.5940235478477476,-3.933310548661527,-3.274833462946801,0.658477085714726,,-1.3340006555418382,-1.5543190749566103,-1.1216999496298563,0.43261912532675395,,1.02552728220267,0.8292654233221093,1.225879385500325,0.39661396217821565,,3.3812023782890215,3.1523654257863867,3.583846623556436,0.43148119777004945,,5.60066577804074,5.2377605187756275,5.940175014577803,0.7024144958021754
56-12-2,4-Aminobutanoic acid,1,1267,,,,-1.7953028878304953,-2.020358724493626,-1.5669752668415609,0.453383457652065,,-0.2020262417130938,-0.3490604109031322,-0.040123230338740414,0.3089371805643918,,1.446489752281984,1.3148662562486204,1.5835291022645555,0.26866284601593504,,3.086126724775412,2.921135879854457,3.238588630023701,0.3174527501692439,,4.640417772905923,4.414920726137026,4.86924647462378,0.4543257484867542
330-55-2,Linuron,3,1267,,,,-2.2055223528515198,-2.3377578045484206,-2.0818610015415437,0.2558968030068769,,-1.1857147594076558,-1.2700969082165448,-1.0974785113806202,0.1726183968359245,,-0.15886047388838076,-0.2337089053366231,-0.08718461137405903,0.14652429396256408,,0.8041246743638799,0.7243638158874914,0.8891893127981582,0.16482549691066672,,1.7068694259178119,1.57612228918994,1.8345409011065288,0.25841861191658877
102-81-8,2-(Dibutylamino)ethanol,2,1267,,,,-1.4320278025454007,-1.62556823841595,-1.2492352914340765,0.3763329469818735,,-0.15162086048567758,-0.27343036075474153,-0.02932043394217182,0.2441099268125697,,1.1608839607092545,1.0559683431726232,1.2668879861424422,0.21091964296981902,,2.470495577726509,2.341939990490501,2.5843943690081295,0.2424543785176283,,3.717664642199027,3.544492257363544,3.9156717266114547,0.3711794692479109
1310-58-3,Potassium hydroxide,1,1267,,,,-1.0048232828423558,-1.1889936009059767,-0.8290686922537305,0.35992490865224624,,0.2723804224263592,0.15815792571497517,0.38220391916056773,0.22404599344559256,,1.5145395837519589,1.4191759876437635,1.6072648000063976,0.18808881236263408,,2.7097793885045185,2.6013080540699844,2.816263770502966,0.21495571643298161,,3.8591862469335174,3.6897178300129876,4.023146226196046,0.333428396183058
2008-41-5,Butylate,3,1267,,,,-1.4605537844922658,-1.607217378767973,-1.321331434156922,0.2858859446110511,,-0.49604876608895043,-0.5812967426559458,-0.4135569782415707,0.16773976441437505,,0.4389757341002213,0.3700934689167416,0.5115603513655691,0.1414668824488275,,1.3631005771451365,1.2796761526250662,1.4443859451449466,0.16470979251988038,,2.3109944967426994,2.1735691010389284,2.4559820871532616,0.2824129861143332
32598-14-4,"2,3,3',4,4'-Pentachlorobiphenyl",1,1267,,,,-4.3599741295255505,-4.616592661992251,-4.130117003036667,0.48647565895558387,,-2.6055158071684072,-2.7890816796202893,-2.447350340416896,0.34173133920339316,,-0.7916718002155263,-0.9393910146901524,-0.6460060574736096,0.2933849572165428,,1.021855279282334,0.8614896422984364,1.1824744412954395,0.32098479899700316,,2.751736569268676,2.50145907929356,3.020787443714253,0.519328364420693
306-67-2,Spermine tetrahydrochloride,3,1267,,,,-0.8789863121142041,-1.0375872482694852,-0.7236624584965166,0.31392478977296867,,0.28154982492058483,0.1846674713865078,0.3829528584476655,0.19828538706115773,,1.4303880655596863,1.351325701074109,1.510653059496632,0.159327358422523,,2.5493647492418985,2.4511822866965467,2.6369579474658047,0.185775660769258,,3.613261650121138,3.457716588916057,3.7695977947890333,0.3118812058729765
104-94-9,4-Methoxyaniline,2,1267,,,,-1.7325048938422731,-1.9154993207524034,-1.5567113026454202,0.35878801810698313,,-0.4808827738821302,-0.588106437201495,-0.36903786519054327,0.21906857201095176,,0.794495061928415,0.6896238881870967,0.8920730451269686,0.20244915693987187,,2.057216678716173,1.9394387110749682,2.1660516861744497,0.22661297509948142,,3.2560125847030092,3.0724857185293457,3.441352877834908,0.36886715930556235
302-17-0,Chloral hydrate,2,1267,,,,-1.035712616472904,-1.2204538382839256,-0.854954550325301,0.36549928795862463,,0.26595296999015816,0.14684316526691027,0.3863443876366161,0.23950122236970584,,1.5807965469053866,1.4862565178287994,1.689032693956101,0.20277617612730148,,2.8792144995142976,2.7611136273429344,2.9932331927562807,0.23211956541334633,,4.116092216253002,3.933660228523526,4.294481798980415,0.36082157045688934
136-45-8,"Dipropyl 2,5-pyridinedicarboxylate",1,1267,,,,-2.5036204440751777,-2.691417495316326,-2.3219465600686386,0.3694709352476875,,-1.2047245986913284,-1.3282285600717167,-1.084283434712667,0.24394512535904966,,0.12865442279633682,0.02228678850861067,0.23224107287411455,0.2099542843655039,,1.454206877146475,1.3346955868561083,1.5727345548819465,0.23803896802583813,,2.7219024824799867,2.541689621580877,2.9205037254308026,0.37881410384992575
79241-46-6,Fluazifop-P-butyl,1,1267,,,,-2.129021676225764,-2.324159484072532,-1.9553163929468342,0.3688430911256979,,-0.820079185778084,-0.9439875762939449,-0.6953527671763972,0.24863480911754776,,0.5043548408738363,0.40822103688424644,0.6047726666528023,0.19655162976855584,,1.8162370240569727,1.7011576936792747,1.9314499376745737,0.23029224399529902,,3.0865449032177366,2.9033552036709036,3.272418149963358,0.3690629462924542
111-15-9,2-Ethoxyethyl acetate,4,1267,,,,-0.5110964960579886,-0.6379617360078719,-0.3738256458326173,0.2641360901752546,,0.4565847481266443,0.3781138110991468,0.5411131108063162,0.16299929970716937,,1.382037434033842,1.3176770613577728,1.4449424121822585,0.12726535082448565,,2.249075786750065,2.173813909343064,2.3233731184410105,0.1495592090979465,,3.1139943688079432,2.9859238441309657,3.254636916504361,0.26871307237339526
95-92-1,Diethyl oxalate,1,1267,,,,-1.0957997414853942,-1.271604833901269,-0.9206379668398827,0.35096686706138636,,0.17030600589652778,0.050884710802247934,0.27862780379488505,0.22774309299263712,,1.4417001078944245,1.3444361481883782,1.5438956989233552,0.199459550734977,,2.70003257215105,2.585662603290705,2.8082211123144667,0.22255850902376162,,3.8988452517146404,3.722290706459975,4.08716630603736,0.3648755995773847
7784-25-0,Ammonium aluminum sulfate,2,1267,,,,-1.2272378239474593,-1.3986414564207545,-1.0648601455188391,0.33378131090191543,,0.010181531084854423,-0.09726633212058074,0.12099812146961263,0.21826445359019336,,1.2644304158803163,1.1674726974898377,1.3630150558908214,0.19554235840098366,,2.491427827981389,2.3862192240919207,2.601556648745357,0.2153374246534363,,3.660373955937736,3.487844841052054,3.8241976151031265,0.33635277405107233
1344-00-9,Sodium aluminosilicate,1,1267,,,,-0.008666559847942512,-0.20084327501702,0.17988178310181516,0.38072505811883517,,1.3761424481816626,1.254947622880866,1.4999558505152886,0.24500822763442254,,2.750547554714684,2.644652331412171,2.856206570035849,0.21155423862367817,,4.075728314771404,3.962114113061129,4.1824817451393566,0.22036763207822752,,5.3333681118804375,5.149263239018987,5.5141273324704985,0.3648640934515113
1982-69-0,Sodium dicamba,1,1267,,,,-1.0776135387703558,-1.25255400356422,-0.8980024926960181,0.3545515108682019,,0.18939864756331087,0.08042599884955208,0.29536838987688757,0.21494239102733548,,1.4759821446322912,1.3769432750285948,1.5767166639038928,0.19977338887529794,,2.7367616961350265,2.6233373361504433,2.8465502865141845,0.22321295036374122,,3.9237289473107033,3.7536170713149057,4.093562901290695,0.33994582997578915
36734-19-7,Iprodione,1,1267,,,,-1.672750205782552,-1.8190832619047976,-1.5323504180884926,0.28673284381630504,,-0.645398650251176,-0.736441887632436,-0.5588160993960608,0.1776257882363752,,0.3490093381555849,0.2785015538727719,0.4229328375315782,0.14443128365880625,,1.3209534317432607,1.235700474889193,1.4016544574806988,0.16595398259150573,,2.2823927461436,2.138829465442225,2.420726682220988,0.2818972167787628
1482-15-1,"3,4-Dimethyl-1-pentyn-3-ol",1,1267,,,,-0.8093083094912957,-0.9792784913080553,-0.6452439656860839,0.33403452562197145,,0.38325275886200205,0.2769682266326574,0.4925616756472284,0.215593449014571,,1.5756000745854368,1.4848612397638978,1.6681205360854612,0.18325929632156335,,2.7487675525836086,2.641178595967112,2.852283613163921,0.21110501719680874,,3.8773123899080786,3.7123399525079943,4.048662919734744,0.33632296722674937
13464-37-4,Trisodium arsenite,6,1267,0.7878466711851172,0.6087406154817626,-0.21344253806273195,-2.050524138727499,-2.2396637804615867,-1.8653061322919235,0.3743576481696631,0.27551764345742114,-0.7346515095306927,-0.8458514370546211,-0.6212107080221224,0.22464072903249865,0.7878466711851172,0.5206401667785239,0.43557803994379435,0.6071086408009683,0.17153060085717392,1.3001756989128133,1.6707484875915348,1.5744491008560302,1.7643412008753934,0.18989210001936319,1.789135880432966,2.7516519083156927,2.5945429510145095,2.9116095227582233,0.3170665717437138
91-52-1,"Benzoic acid, 2,4-dimethoxy-",1,1267,,,,-2.633414268850395,-2.884765059442537,-2.3914211054023298,0.49334395404020714,,-0.8759486211682856,-1.0444992331777831,-0.7021238360199674,0.34237539715781573,,0.9521170929935352,0.7985901536480486,1.1111702427508852,0.3125800891028365,,2.7794410459642696,2.603865902179942,2.9452565346018025,0.3413906324218603,,4.50687415374478,4.22803290434192,4.791493981064371,0.5634610767224508
51218-45-2,Metolachlor,7,1267,0.19830151765880852,1.0615139268645626,-1.5477335150038678,-1.5378291162391975,-1.6875736813781976,-1.4000877573070882,0.2874859240711094,-0.6950911429237728,-0.5069212397970335,-0.5984553367908945,-0.4145879073592342,0.1838674294316603,0.19830151765880852,0.5123352367575227,0.4415738721360358,0.5885903782982995,0.1470165061622637,1.09169417824139,1.5315425605646489,1.4455314540913244,1.6211497801501136,0.17561832605878913,1.944336550321484,2.560895896051101,2.4035087055416016,2.7157649184446524,0.31225621290305083
1037-50-9,Sodium sulfadimethoxine,1,1267,,,,-1.5002553697795402,-1.6798210425377964,-1.3241301382963573,0.3556909042414391,,-0.2806472612509898,-0.3881001699338781,-0.17612448727824964,0.21197568265562844,,0.9457467222955931,0.8555651294489619,1.036485827826403,0.18092069837744118,,2.1456257848271774,2.0409360811077617,2.2444085342288607,0.20347245312109896,,3.279694396279962,3.121589427168824,3.4355534030478903,0.3139639758790662
93-07-2,"Benzoic acid, 3,4-dimethoxy-",1,1267,,,,-2.0612383288508154,-2.2995919310205872,-1.831807837606846,0.46778409341374116,,-0.4015250097274723,-0.5705137236455351,-0.24162947465562024,0.32888424898991486,,1.3164638628162404,1.186507892390862,1.4569180082763713,0.27041011588550923,,3.0310054489981906,2.870163220112142,3.1828484238896655,0.3126852037775234,,4.653998516123091,4.423946265750345,4.8994948370482145,0.4755485712978693
532-27-4,2-Chloroacetophenone,1,1267,,,,-2.3705643350061316,-2.541598129910271,-2.206036441903364,0.3355616880069072,,-1.1834650062686118,-1.2909563134080897,-1.0670215434013177,0.22393477000677198,,0.0330908608814956,-0.05916780994880419,0.13527012379944595,0.19443793374825014,,1.2481618375259709,1.132832278241222,1.3558546341631115,0.22302235592188957,,2.414938312894027,2.2425656160000664,2.5950342564335234,0.35246864043345694
592-82-5,"Butane, 1-isothiocyanato-",2,1267,,,,-2.4126236901847333,-2.632967317265346,-2.208348946376306,0.42461837088903964,,-0.9148378778819168,-1.054547786409671,-0.7692282123523093,0.28531957405736175,,0.6320153426367752,0.5146164744672748,0.7577552011611977,0.2431387266939229,,2.1806734404618853,2.0304234644612738,2.3173385252125502,0.2869150607512765,,3.6470074920861713,3.438476398445511,3.878125130334179,0.43964873188866793
2303-17-5,Tri-allate,2,1267,,,,-2.1895938160050115,-2.3320374673581457,-2.047518098470473,0.2845193688876728,,-1.164531221734848,-1.2524087850892587,-1.080979251196002,0.17142953389325677,,-0.1584375116371186,-0.23580023811865888,-0.09176193065249864,0.14403830746616025,,0.7906283703219306,0.7096811249786504,0.8664721254001726,0.15679100042152216,,1.6990769734452433,1.5693645975105328,1.8262924995558736,0.2569279020453408
1634-78-2,Malaoxon,2,1267,,,,-3.2925631868818384,-3.473945321817904,-3.116785325311467,0.35715999650643715,,-2.0291951383213878,-2.1446388666973597,-1.9109571416864355,0.2336817250109242,,-0.7324172183726244,-0.829179670285407,-0.6289517506757737,0.20022791960963326,,0.5587259578519426,0.4326518963375867,0.6743652620125733,0.24171336567498658,,1.7866589860258202,1.6098712538861732,1.9861706492345643,0.3762993953483911
43210-67-9,Fenbendazole,1,1267,,,,-2.8909300555425466,-3.056950567534275,-2.748548644422411,0.3084019231118642,,-1.7774908297080332,-1.8773701092484396,-1.679177163373128,0.19819294587531155,,-0.6266533296733279,-0.7125043787155246,-0.5427282864393466,0.16977609227617807,,0.5241086719774783,0.4138860210075525,0.6252540262902105,0.21136800528265803,,1.6347223481347906,1.4710849344756955,1.7960090645372124,0.3249241300615169
2051-60-7,2-Chlorobiphenyl,1,1267,,,,-1.9945250055549544,-2.142198644546741,-1.845110410471158,0.29708823407558294,,-0.9603747429889877,-1.048715975033635,-0.8706760824210665,0.17803989261256847,,0.06995282944087221,-0.0072343642162437626,0.15425993355320355,0.16149429776944732,,1.0925181698062523,1.0024376004789686,1.1850258334662702,0.18258823298730165,,2.0949944400533544,1.9436128662571466,2.247708259823315,0.30409539356616855
75-08-1,Ethanethiol,1,1267,,,,-2.8411249734264477,-3.131023949693782,-2.583166592488143,0.5478573572056393,,-0.9201187074386681,-1.1032223023372865,-0.7281652573660874,0.37505704497119907,,1.0824035432747747,0.9255770851617111,1.2551328077480615,0.32955572258635035,,3.0836542572939543,2.8877901531382886,3.2700267961454785,0.38223664300718996,,4.98805008218052,4.6886655948474045,5.269247234619109,0.5805816397717045
753-89-9,"1-Chloro-2,2-dimethylpropane",1,1267,,,,-2.0689824588937022,-2.2953769657635186,-1.846802000796815,0.4485749649667037,,-0.46975652972536364,-0.6177028061013334,-0.31273592543194345,0.30496688066939,,1.1785796858887319,1.0533548531865669,1.3207197211964967,0.26736486800992987,,2.8302591715303214,2.673335978764351,2.978443605848506,0.30510762708415484,,4.3932160477931115,4.1700270512521485,4.6326807962123535,0.46265374496020506
518-75-2,Citrinin,2,1267,,,,-6.885018535366136,-7.415705661500582,-6.4126426571396955,1.0030630043608868,,-3.5190657325950205,-3.8695329127463363,-3.214760699936334,0.6547722128100024,,-0.01441908794462897,-0.2888736868354626,0.27555503231221795,0.5644287191476806,,3.49660772143412,3.167656074588832,3.8156570418842883,0.6480009672954563,,6.819580826002318,6.319317122336435,7.311125411339318,0.9918082890028828
2818-16-8,Fenoprop-potassium,1,1267,,,,-1.1106488680460502,-1.2647929427646645,-0.9583710027908666,0.30642193997379785,,0.007979025751263025,-0.08497153122109075,0.10559944434833145,0.1905709755694222,,1.0951686635527782,1.0176488422561782,1.174504252771507,0.1568554105153288,,2.1287787431416607,2.044047520033248,2.215563350588203,0.1715158305549549,,3.115282259251015,2.9756308894958727,3.2641944158200698,0.288563526324197
577-11-7,Docusate sodium,2,1267,,,,-2.3021949918487463,-2.502070112992592,-2.120109882184665,0.38196023080792685,,-0.9299069715635533,-1.0600835130477007,-0.7990165933557143,0.26106691969198637,,0.47333897052519036,0.36472399218137075,0.5792472669773671,0.2145232747959963,,1.8587440268129494,1.7391154276037937,1.9792181244535767,0.24010269684978303,,3.18840389407164,2.999356708799022,3.388256138034677,0.38889942923565535
97-74-5,Tetramethylthiuram monosulfide,1,1267,,,,-1.966470774691975,-2.1304396255460936,-1.8017129809190173,0.32872664462707624,,-0.803062901302501,-0.9018980786175976,-0.6999018785375418,0.2019962000800558,,0.38108908318159446,0.2931102006142225,0.47834260913695786,0.18523240852273537,,1.554210667275359,1.4448637760331298,1.652280613195792,0.20741683716266213,,2.672818465452319,2.512213104133554,2.839641892833203,0.327428788699649
874967-67-6,Sedaxane,1,1267,,,,-2.0647685721424422,-2.230943282806246,-1.9288331475454816,0.30211013526076425,,-0.9953036724812256,-1.0959888062556813,-0.9004387837025245,0.1955500225531568,,0.06454452516538917,-0.012394319124001307,0.14792386371878918,0.16031818284279048,,1.1099491787777098,1.0203672234531223,1.2032816823511143,0.18291445889799207,,2.1430671309725216,1.9913840003147303,2.298187122259043,0.3068031219443126
50-29-3,"p,p'-DDT",71,1267,-2.01037288837351,0.8845202799399415,-3.465279278944855,-3.890886568004209,-4.027345873179492,-3.755507338480748,0.27183853469874375,-2.754803937496823,-2.9299556169487757,-3.0190444249985817,-2.8548160015080604,0.16422842349052136,-2.01037288837351,-1.9293777535215042,-1.998332395147122,-1.8580718440404218,0.1402605511067001,-1.265941839250197,-0.8980020087543918,-0.9888807401569045,-0.8149402137368814,0.1739405264200231,-0.5554664978021657,0.09886084869885636,-0.03545876374128895,0.23518931710959579,0.27064808085088476
821-95-4,1-Undecene,2,1267,,,,-1.2775762024923045,-1.426504124322188,-1.1357166374855512,0.2907874868366369,,-0.2723002249682569,-0.36325694218115934,-0.18286922722705623,0.1803877149541031,,0.7173184816322686,0.6409163343136779,0.7963893267681802,0.1554729924545023,,1.6888453940874735,1.5997500760828813,1.7766377880270405,0.1768877119441592,,2.6337458217116962,2.491150518556932,2.771328870082102,0.2801783515251701
33245-39-5,Fluchloralin,1,1267,,,,-3.061974068499563,-3.2067487469258906,-2.922856166570874,0.28389258035501674,,-2.0762219153195565,-2.1704385075954473,-1.986715701735169,0.18372280586027823,,-1.086228558075486,-1.1542993700190578,-1.009725515346052,0.14457385467300576,,-0.07395892896505618,-0.16767778498195168,0.020375671022820323,0.188053456004772,,0.961375590514953,0.8156826357728783,1.112145850763009,0.29646321499013084
116-29-0,Tetradifon,2,1267,,,,-2.2581056384694667,-2.3984088433765667,-2.113571488517135,0.2848373548594316,,-1.248273874484975,-1.3358214239446964,-1.1692525840232977,0.1665688399213987,,-0.2698560522342516,-0.3393666673733681,-0.1985725951937031,0.14079407217966503,,0.6685758342374866,0.5894935765055008,0.7468566243386997,0.15736304783319888,,1.58497824325881,1.4571918445282857,1.7200863392405088,0.26289449471222315
13356-08-6,Fenbutatin oxide,1,1267,,,,-5.630809091647135,-5.880389841760953,-5.40921141123925,0.47117843052170283,,-4.074595452750336,-4.213234453412964,-3.940956450008511,0.2722780034044532,,-2.523586279553826,-2.6280891190799047,-2.416980959293127,0.21110815978677788,,-0.95192817457924,-1.0907502574294317,-0.8105001749457947,0.2802500824836369,,0.6281425646401432,0.4064969878302215,0.8621725116086473,0.4556755237784258
135-01-3,o-Diethylbenzene,1,1267,,,,-2.0766842043398883,-2.2854667494371976,-1.876053622359322,0.4094131270778756,,-0.6127101291986481,-0.7513441707471771,-0.46933507749793574,0.28200909324924134,,0.897453533616164,0.7786242776071048,1.0214968995586855,0.24287262195158066,,2.4066684552403554,2.2581294181623313,2.5490452715875183,0.290915853425187,,3.8437057138447255,3.635635948975744,4.063260245786532,0.4276242968107882
7783-00-8,Selenious acid,2,1267,,,,-1.1682343584803647,-1.28446728118515,-1.0442752053949496,0.24019207579020052,,-0.3046906593727395,-0.3769332390501553,-0.2328045692834026,0.1441286697667527,,0.5204099478495826,0.4629349461161529,0.5781946915819074,0.11525974546575452,,1.3379852076770788,1.268513692642859,1.4068258380805223,0.13831214543766324,,2.1632175581144084,2.0402904599601173,2.2917361425016636,0.2514456825415463
2691-41-0,Cyclotetramethylenetetranitramine,1,1267,,,,-1.8280162642764126,-2.0128282772840076,-1.64996681329346,0.36286146399054764,,-0.5530981936938044,-0.6753446345753195,-0.4442023135653733,0.23114232100994614,,0.7420259429817664,0.6460326993118719,0.8420447493597671,0.19601205004789524,,2.023243527928881,1.909610827321565,2.1291933006083426,0.2195824732867775,,3.2398925366615083,3.0546261827665613,3.4200772452641726,0.3654510624976113
71-23-8,1-Propanol,11,1267,3.3876780293393938,0.2369833647250825,2.997875082344178,0.9340705868967275,0.7800614441007856,1.0779120315706663,0.2978505874698807,3.18822779758321,2.016840541051078,1.923365576811593,2.099686629929633,0.17632105311804014,3.3876780293393938,3.0194543543667205,2.9493824582918617,3.0899483039522946,0.14056584566043284,3.5871282610955775,3.9695934922764207,3.8818019984848746,4.05516091675817,0.17335891827329508,3.7774809763346093,4.955521382729777,4.805778585740329,5.106314833544396,0.3005362478040672
1468-37-7,Dimexano,1,1267,,,,-2.819450117887016,-3.023478618768722,-2.6160424567485854,0.40743616202013655,,-1.429187740468198,-1.5604744428525994,-1.2925435410248625,0.26793090182773693,,0.005033672097601111,-0.10968490952123347,0.12475248835353084,0.2344373978747643,,1.4372526607714466,1.304037609250077,1.5641617248488044,0.2601241155987275,,2.8098214307511826,2.5986654632489055,3.025618731246755,0.4269532679978494
2498-66-0,"7,12-Benz(a)anthraquinone",1,1267,,,,-5.079380622961842,-5.413838101434825,-4.7417913317960965,0.6720467696387287,,-2.7259137514195944,-2.9611696623704553,-2.497819597248579,0.4633500651218765,,-0.27016931895836893,-0.47157067070994735,-0.06760356123856648,0.40396710947138087,,2.1883932118433043,1.9552956806925899,2.403891237439052,0.44859555674646234,,4.51079782538197,4.146640187662158,4.87918692935325,0.7325467416910918
1303-33-9,Arsenic(III) sulfide,1,1267,,,,-1.3660663314055603,-1.5597578847802733,-1.1863945721066589,0.37336331267361444,,-0.07638562556264955,-0.18843401311810046,0.037031356622356376,0.22546536974045683,,1.230857752590144,1.1286966069553561,1.3338666447891767,0.2051700378338206,,2.5221405627930986,2.4110819662618628,2.6297483290892374,0.21866636282737462,,3.7437258323534532,3.565923878786633,3.9308021771322106,0.3648782983455776
131-17-9,Diallyl phthalate,2,1267,,,,-2.0679127651517826,-2.2151841008964626,-1.9201788605017216,0.29500524039474096,,-1.0194291111046825,-1.116323509286981,-0.9225240536661423,0.19379945562083867,,0.03883083606426935,-0.03995486407097599,0.12090465343253229,0.16085951750350827,,1.091944148583396,0.9995384242080576,1.1845848703902049,0.18504644618214727,,2.1309181907564314,1.9754851290134718,2.2927270898106236,0.3172419607971517
64-19-7,Acetic acid,9,1267,1.9780501981651137,0.38502397670901994,1.344742113612003,-0.2709064427284024,-0.4131060918103273,-0.1272934048767709,0.28581268693355644,1.6540058439321195,0.7734614994843414,0.6910201900889169,0.8563819606739804,0.16536177058506352,1.9780501981651137,1.7345365311531102,1.6638438643349933,1.801775918906023,0.13793205457102964,2.302094552398108,2.636338101713619,2.555072945988247,2.71526047639538,0.16018753040713296,2.6113582827182245,3.5374792289741475,3.4057689334660752,3.665585493345866,0.2598165598797908
594-27-4,Tetramethyltin,1,1267,,,,-2.0889148608536807,-2.28874316052273,-1.9045110241345173,0.38423213638821263,,-0.7358572109908108,-0.8662285900227926,-0.6047710596607883,0.26145753036200436,,0.6596802893949772,0.5516611270543118,0.7678378253597535,0.21617669830544173,,2.051122546402005,1.9192125614662061,2.169361645017061,0.25014908355085486,,3.3717976282805306,3.175817035090397,3.576918953136569,0.4011019180461717
122-03-2,4-Isopropylbenzaldehyde,1,1267,,,,-1.525694579051983,-1.6805010664852336,-1.3746007498773218,0.3059003166079117,,-0.451205276915961,-0.548077657770207,-0.35427835711115446,0.19379930065905254,,0.6291801354314779,0.5491246339992295,0.7135204674490309,0.16439583344980135,,1.7040156687378165,1.602753454039377,1.798042797514716,0.19528934347533888,,2.760924969320605,2.6071585766440117,2.9275573927143337,0.32039881607032195
831-82-3,4-Phenoxyphenol,1,1267,,,,-1.7683182071207026,-1.918619203206743,-1.6270526476092948,0.29156655559744826,,-0.7192629386645946,-0.8076688743936506,-0.6265063800826232,0.1811624943110275,,0.3330491105594625,0.25166259508268407,0.41724191758928125,0.16557932250659718,,1.3700973428333065,1.27804142728053,1.4593254613753124,0.18128403409478233,,2.3875595539095444,2.2381665126371746,2.542334847607238,0.30416833497006346
