,trad,bfm_all,bfm_tested,n_species,d_all,d_tested,d_species_selection,trad_empirical,d_lognormal_assumption
7723-14-0,-1.8301852324862613,-1.4505308857509496,-1.7441403011436025,7,0.37965434673531173,0.08604493134265878,0.29360941539265295,-1.7838784000553565,-0.04630683243090483
7727-21-1,2.249266130265447,1.5070708563757333,2.26514671166365,6,-0.7421952738897135,0.01588058139820303,-0.7580758552879165,2.369215857410143,-0.1199497271446961
7727-54-0,2.0382996102727877,1.3669004833110892,2.0524493512008815,6,-0.6713991269616986,0.014149740928093735,-0.6855488678897923,2.004321373782642,0.03397823649014553
7733-02-0,-0.12506768251724254,-0.06481356302306787,-0.0898773545370771,104,0.06025411949417467,0.03519032798016544,0.025063791514009226,-0.10433226527137834,-0.020735417245864196
7757-79-1,2.2928650997209283,1.783844112509334,2.359694991321563,5,-0.5090209872115943,0.06682989160063446,-0.5758508788122287,2.334937963200666,-0.0420728634797376
7757-82-6,3.3941484077080224,2.7656753841343917,3.2963569469502865,8,-0.6284730235736307,-0.09779146075773593,-0.5306815628158947,3.321295716426154,0.07285269128186833
7758-95-4,-0.5048190351535572,-0.06860119693709055,-0.36167230516670607,9,0.43621783821646665,0.14314672998685113,0.2930711082296155,-0.7883163743756174,0.2834973392220602
7758-98-7,-1.1622608392098115,-0.854390789230318,-0.9044805040133758,189,0.3078700499794935,0.25778033519643573,0.05008971478305779,-1.0195478180607198,-0.14271302114909168
7761-88-8,-2.805382361364155,-1.711973485455169,-2.4575974125168156,23,1.093408875908986,0.34778494884733924,0.7456239270616467,-2.5273156470001283,-0.2780667143640265
7773-01-5,1.6093014332252134,1.2214033380136264,1.622547851915876,5,-0.3878980952115869,0.013246418690662676,-0.4011445139022496,1.6319859007948487,-0.02268446756963538
7775-09-9,1.9915375442580399,2.393983408723466,2.911677975695185,5,0.4024458644654263,0.9201404314371453,-0.517694566971719,2.9726340645010434,-0.9810965202430035
7775-11-3,-0.21026142154356853,0.4585508748447084,0.06919103983406005,9,0.668812296388277,0.2794524613776286,0.38935983501064836,0.14987401762480346,-0.360135439168372
7775-27-1,2.2083572381865504,1.537134993057817,2.4500656600327404,5,-0.6712222451287333,0.24170842184619,-0.9129306669749233,2.433111884074383,-0.22475464588783245
7778-43-0,0.24605634705861634,0.23360405082391475,0.4560642862736871,10,-0.012452296234701593,0.21000793921507077,-0.22246023544977236,0.1484894265289497,0.09756692052966665
7778-50-9,-0.48710510411810737,-0.057838964542434965,-0.5158504259352029,63,0.4292661395756724,-0.028745321817095548,0.45801146139276794,-0.5493522546661214,0.062247150548013996
7778-54-3,-0.9791011129923497,-0.9023478694405525,-0.9170389053152737,15,0.07675324355179725,0.06206220767707604,0.014691035874721203,-0.9534189429633358,-0.02568217002901385
7782-50-5,-1.2009189165984617,-0.8658129709419744,-1.2824683314491199,7,0.3351059456564873,-0.08154941485065814,0.41665536050714547,-1.1527280351989628,-0.0481908813994989
7783-06-4,-1.970432672636556,-1.361200638526268,-1.675404988901819,7,0.6092320341102879,0.295027683734737,0.31420435037555094,-1.595136220752777,-0.3752964518837789
7783-20-2,1.6214648992118037,1.4379369230173198,1.7110625953351069,8,-0.1835279761944839,0.08959769612330315,-0.27312567231778706,1.559141875713333,0.06232302349847063
7784-46-5,0.6019468365265483,0.3300932741569882,0.4746325149845526,15,-0.27185356236956015,-0.12731432154199573,-0.14453924082756442,0.443837764029267,0.15810907249728134
7785-87-7,0.13030797599780142,1.0921773312855405,0.30890014750987255,7,0.9618693552877391,0.17859217151207113,0.783277183775668,0.4052482687070885,-0.2749402927092871
7786-30-3,2.422087258294538,2.106730390472871,2.552737333500237,11,-0.31535686782166694,0.1306500752056987,-0.44600694302736565,2.4471580313422194,-0.02507077304768135
7786-34-7,-2.2131473481805535,-1.2608435775718054,-1.6927281579975286,18,0.952303770608748,0.5204191901830248,0.4318845804257232,-1.8394544200645884,-0.3736929281159651
7786-81-4,1.3228595520915611,0.6950902615467235,1.4829433454542362,25,-0.6277692905448377,0.1600837933626751,-0.7878530839075127,1.5238193182385318,-0.20095976614697064
7789-00-6,0.17777923109004612,0.24145140132284929,0.7308169451348878,26,0.06367217023280317,0.5530377140448417,-0.48936554381203856,0.7489590698763082,-0.5711798387862621
78-34-2,-1.9840012572189718,-1.4204311748751979,-1.7730741218541763,18,0.5635700823437739,0.21092713536479546,0.35264294697897847,-1.7654575266730235,-0.21854373054594833
78-48-8,-1.8393098197445963,-0.7446835847746223,-1.5142064067737016,5,1.094626234969974,0.32510341297089473,0.7695228219990793,-1.5682363268622246,-0.2710734928823717
78-83-1,2.934946233620445,2.2943050188211385,3.03448861119778,6,-0.6406412147993064,0.0995423775773352,-0.7401835923766416,3.041392685158225,-0.1064464515377801
78-87-5,1.3504366130356174,1.1259621203283154,1.466705719041263,5,-0.2244744927073019,0.11626910600564555,-0.34074359871294746,1.4558852586636264,-0.10544864562800904
786-19-6,-1.1418916051144188,-1.4376227026734851,-0.9475167201893273,7,-0.29573109755906635,0.19437488492509147,-0.4901059824841578,-0.9901379534849383,-0.1517536516294805
79-00-5,1.7407135364255977,1.1706131644989446,1.7351524480210985,7,-0.5701003719266531,-0.005561088404499204,-0.5645392835221539,1.7526522842941183,-0.011938747868520672
79-01-6,1.3854459338335718,1.1168394390682121,1.4191742418807933,14,-0.2686064947653597,0.03372830804722149,-0.3023348028125812,1.4034627951068157,-0.018016861273243867
79-06-1,2.1479320435000706,1.611141590634542,2.1795457307917547,8,-0.5367904528655285,0.03161368729168412,-0.5684041401572126,2.204119982655925,-0.056187939155854405
79-34-5,1.0355144403198748,0.5642092074443743,1.0391267691055106,7,-0.4713052328755005,0.0036123287856357766,-0.4749175616611363,1.0605849704007264,-0.025070530080851583
79-57-2,0.9980843482960826,0.6903569859081852,1.5792134234381163,5,-0.30772736238789744,0.5811290751420337,-0.8888564375299312,1.6938812539859918,-0.6957969056899092
79-94-7,-0.8298488951487782,-0.6801482389464377,-0.3016176852637013,5,0.14970065620234052,0.528231209885077,-0.3785305536827364,-0.6669084281387013,-0.16294046701007692
80-05-7,-0.02159685217561047,0.2264834569764319,0.20612203013903024,10,0.24808030915204238,0.2277188823146407,0.020361426837401664,0.5181819274811833,-0.5397787796567938
80-62-6,2.514483989176866,1.6577503688130248,2.543937701465115,5,-0.8567336203638412,0.029453712288249,-0.8861873326520902,2.530365529382302,-0.015881540205436195
80844-07-1,-2.0070150169876326,-2.3922160538614814,-1.3977791193610565,5,-0.38520103687384877,0.6092358976265762,-0.9944369345004249,-1.4992121428936502,-0.5078028740939824
81-88-9,1.4392848532542795,0.6901347976019497,1.4348030357510797,9,-0.7491500556523297,-0.004481817503199759,-0.74466823814913,1.4589610771580623,-0.019676223903782875
82657-04-3,-3.7500221223598587,-3.326559326187185,-3.547471076191001,5,0.4234627961726738,0.20255104616885777,0.22091175000381602,-3.5859383913833187,-0.16408373097653994
83-32-9,-0.2969913186800321,-0.3289957406700951,-0.26337772120149683,7,-0.03200442199006304,0.03361359747853526,-0.0656180194685983,-0.3135375487507682,0.016546230070736134
83-79-4,-1.7033014727271498,-1.6730622580600014,-1.3437406563043461,13,0.030239214667148406,0.3595608164228037,-0.3293216017556553,-1.5116672558402402,-0.19163421688690963
834-12-8,0.5259007314000788,-0.38653980796369164,0.6865635350408311,13,-0.9124405393637705,0.16066280364075236,-1.0731033430045227,0.6964174283652972,-0.17051669696521843
84-66-2,1.236256435358418,0.8937618657322524,1.258932765406647,11,-0.34249456962616565,0.022676330048228888,-0.36517089967439453,1.2864358011002401,-0.050179365741822135
84-74-2,0.12380583172399864,-0.12033950630059809,0.1936055461969561,10,-0.24414533802459673,0.06979971447295746,-0.3139450524975542,0.12118185727037592,0.002623974453622724
85-00-7,0.3131757796571992,-0.18281118888312214,0.44753287575004663,20,-0.49598696854032137,0.1343570960928474,-0.6303440646331688,0.34030139083960254,-0.02712561118240331
85-01-8,-0.46948159283979213,-0.5841988002029695,-0.4535973412537484,7,-0.11471720736317742,0.01588425158604373,-0.13060145894922115,-0.49159082088115474,0.022109228041362616
85-68-7,-0.31286395170195197,-0.08647494963422642,-0.11816805478360409,9,0.22638900206772555,0.19469589691834788,0.031693105149377676,-0.03447445904651331,-0.27838949265543866
86-40-8,1.1804754834526645,0.4536617157984045,1.2461884590702133,7,-0.7268137676542601,0.06571297561754874,-0.7925267432718088,1.1728892953640329,0.007586188088631651
86-50-0,-2.892544413356833,-2.282174433344216,-2.835690982982566,28,0.6103699800126172,0.056853430374267155,0.5535165496383501,-2.885439579113314,-0.007104834243519154
87-86-5,-1.1065576771076324,-1.031060086159922,-1.006387520515534,63,0.07549759094771047,0.10017015659209849,-0.024672565644388023,-1.054591444653099,-0.051966232454533356
877-43-0,0.9378882597543197,0.6384652622160449,1.0473760880807956,6,-0.2994229975382747,0.10948782832647597,-0.4089108258647507,0.981988304998303,-0.044100045243983366
88-06-2,-0.12940842611292974,-0.21131868596627454,0.11644529886383173,10,-0.0819102598533448,0.24585372497676147,-0.32776398483010627,-0.03345651035149774,-0.095951915761432
88-30-2,0.19911617440962642,0.23192130689714668,0.17206750848912472,6,0.03280513248752026,-0.027048665920501702,0.05985379840802196,0.146128035678238,0.05298813873138841
88-75-5,-0.01157414145661495,0.47339299928067263,0.11125076902980667,6,0.4849671407372876,0.12282491048642162,0.36214223025086595,0.0334237554869497,-0.04499789694356465
88-85-7,-0.9460270692614818,-0.8340990810939333,-0.6411426045878402,9,0.11192798816754856,0.3048844646736416,-0.19295647650609304,-0.9563060285608884,0.010278959299406587
88-89-1,1.7078490300264375,1.2963057983983577,1.7299274935263467,9,-0.4115432316280798,0.022078463499909162,-0.433621695127989,1.72213163149926,-0.014282601472822565
886-50-0,0.3405511018992812,-0.43614155620024053,0.6186389625504083,8,-0.7766926580995217,0.2780878606511271,-1.0547805187506487,0.5471807862521664,-0.2066296843528852
90-02-8,0.38986309491635057,0.08819144711108615,0.5423680308404407,12,-0.30167164780526445,0.15250493592409015,-0.45417658372935454,0.5589289554570162,-0.16906586054066558
90-15-3,0.1524929871210946,0.08652832129423761,0.3444292295617382,8,-0.06596466582685699,0.1919362424406436,-0.2579009082675006,0.2600251444742076,-0.107532157353113
91-20-3,0.2597477319753914,0.2646819208756103,0.40573047928975015,13,0.0049341889002189054,0.14598274731435873,-0.14104855841413982,0.41467557560965396,-0.15492784363426254
91-22-5,1.3502931492101982,0.8549560475373217,1.4462306357620636,7,-0.4953371016728765,0.0959374865518654,-0.5912745882247419,1.502881612261012,-0.15258846305081386
91465-08-6,-4.908897851360166,-3.7390680095528595,-4.5754029069599,11,1.1698298418073065,0.3334949444002664,0.8363348974070401,-4.8352807196102745,-0.07361713174989148
92-87-5,0.3825986134948939,0.2900353427937669,0.7178153852454677,7,-0.09256327070112697,0.33521677175057385,-0.4277800424517008,0.70254354812872,-0.3199449346338261
93-72-1,0.28343760390408645,0.26216834009941564,0.8268095744891308,5,-0.021269263804670813,0.5433719705850444,-0.5646412343897151,0.4045436573201495,-0.12110605341606306
93-76-5,0.33096496091531447,0.4199260969157034,0.9016224774539934,12,0.08896113600038891,0.5706575165386789,-0.48169638053829,0.149532942600118,0.18143201831519645
935-95-5,-0.12466400403632921,-0.3602267198653354,0.010821402013595775,7,-0.23556271582900618,0.13548540604992498,-0.37104812187893116,-0.0933732586637938,-0.031290745372535414
94-74-6,-2.1490068458741907,0.9382691052901141,-0.5813816969445471,6,3.0872759511643046,1.5676251489296436,1.5196508022346613,-1.6575773191777938,-0.49142952669639683
94-75-7,0.13184441190656537,0.9057586591802088,0.32337336938438155,32,0.7739142472736434,0.19152895747781618,0.5823852897958273,0.15212068035372667,-0.020276268447161294
944-22-9,-1.956891562328814,-1.441864074153659,-1.452242753987932,5,0.5150274881751549,0.504648808340882,0.010378679834272875,-1.732573599689942,-0.22431796263887183
95-47-6,1.0344757098456618,0.6718853120578209,1.0280919627170424,5,-0.36259039778784097,-0.006383747128619444,-0.3562066506592215,1.1406344262491324,-0.10615871640347052
95-48-7,1.1055640237721152,0.7575827226988625,1.1104108124081264,12,-0.34798130107325265,0.00484678863601129,-0.35282808970926394,1.1116214374378666,-0.00605741366575141
95-50-1,0.2836493329341073,0.3120733674435425,0.33163946339478034,13,0.028424034509435203,0.04799013046067302,-0.019566095951237816,0.19783596323472674,0.08581336969938058
95-57-8,0.8768641706307138,0.5746403787899237,0.9113723101262986,8,-0.30222379184079007,0.034508139495584844,-0.3367319313363749,0.8763811900545079,0.00048298057620588253
95-76-1,0.32072703213191905,0.14507096512172257,0.5125480107029581,15,-0.17565606701019648,0.19182097857103902,-0.3674770455812355,0.462826521407926,-0.14209948927600696
95-94-3,-0.015301493416408185,-0.036519649408925575,0.07377777826578286,5,-0.02121815599251739,0.08907927168219104,-0.11029742767470843,-0.05259017360374174,0.037288680187333556
95-95-4,-0.1572405931022302,-0.32929628826466695,-0.20222977617314308,10,-0.17205569516243674,-0.044989183070912875,-0.12706651209152386,-0.21163009868001276,0.05438950557778255
950-37-8,-1.3773488868388395,-1.262408452160491,-1.2566018073128238,9,0.11494043467834847,0.12074707952601571,-0.005806644847667242,-1.3996947935335387,0.022345906694699158
953-17-3,-1.048656173063051,-0.9871981080978443,-0.8561468004142074,5,0.06145806496520678,0.1925093726488436,-0.13105130768363682,-0.8759671235737556,-0.17268904948929542
957-51-7,1.6584992562607286,0.9194336494429309,1.693188852077646,5,-0.7390656068177976,0.03468959581691733,-0.773755202634715,1.6961591404447474,-0.03765988418401878
959-98-8,-2.6510036280300584,-2.6267463109651725,-2.339543051722203,7,0.024257317064885875,0.3114605763078555,-0.28720325924296963,-2.2596373105057563,-0.39136631752430207
98-01-1,1.3096987814606311,0.8902296290331778,1.334606189700963,7,-0.4194691524274533,0.024907408240331774,-0.4443765606677851,1.3654245171563955,-0.055725735695764333
98-95-3,0.8673019282657303,0.9264220975673274,1.081835013994281,10,0.059120169301597136,0.21453308572855068,-0.15541291642695354,1.0240164720816716,-0.1567145438159413
