CAS,chemical_name,hc20_mean,hc20_median,hc20_std,hc20_min,hc20_max,hc20_ci_lower,hc20_ci_upper,n_species_observed,trad_hc20
25311-71-1,Isofenphos,-1.639643644087203,-1.5924848907631932,0.30299367118642945,-2.632636228902842,-0.8576457839104534,-2.3370224954633865,-1.1469564173288245,,
25319-82-8,"S-Ethyl (2,4-dichlorophenoxy)ethanethioate",-0.9523516858947658,-1.008887643313157,0.5211073064813483,-2.382475251690799,0.45448347708301745,-1.950587889493095,0.10458158346027623,,
2533-82-6,"Arsine, methylthioxo-",-0.3890529032621169,-0.38596896880163833,0.41957851538958796,-1.4306662102956986,0.8009440885273184,-1.15735614321294,0.39587929836982894,,
2536-31-4,Chlorflurenol-methyl,-0.7831768708030654,-0.7578556525076849,0.3443078300857927,-1.9990739620113636,0.2478788817642511,-1.4774360672120392,-0.15249183043852743,,
25366-23-8,Thiazafluron [BSI:ISO],-0.10424426046434351,-0.1201396029852357,0.5419224276102154,-1.6623958489847013,1.273068798836738,-1.1291833053160059,0.937159147524939,,
2539-17-5,"3,4,5,6-Tetrachloroguaiacol",-1.0289976607814517,-1.0127053403492887,0.3235554742292997,-2.1632610559247887,-0.2561635011434458,-1.6384650289591394,-0.5141308208491862,,
2539-26-6,Trichlorosyringol,-0.7163399168919017,-0.6943175888500184,0.39137738971475133,-1.9456192297773987,0.2663305782327195,-1.5855427081709608,-0.04026503865763062,,
2540-82-1,Formothion,-0.33469019414742135,-0.2880095881905456,0.4764950061881804,-1.7220194694219022,0.9655496402203688,-1.2844136321978328,0.6163700910670507,,
2545-59-7,"2,4,5-T-butotyl",-1.0820563444891058,-1.0634196666790066,0.24503041933665307,-1.8221604050422104,-0.35052171620314765,-1.5577752191996506,-0.621070491896215,,
2545-60-0,Picloram-potassium,0.31256524484880116,0.31593741251492197,0.2512605486490514,-0.48503097492389136,0.951256940673183,-0.19076959518628434,0.780447707342288,,
25482-49-9,"1,2-Dichloro-3-(2-methylphenoxy)benzene",-0.8009764629799383,-0.7981712200623993,0.5435832888401501,-2.3051040999278767,0.713354665740106,-2.01922895265161,0.12270675595640804,,
2550-26-7,Benzylacetone,0.07873414679785318,0.09747200643893712,0.5570264196096613,-1.515650691032808,1.6658268920397055,-1.0573823522882135,1.0991392251661096,,
2556-42-5,"Disulfide, bis(dipropylthiocarbamoyl)",-1.1994479525221156,-1.2108080439949824,0.44348960853502356,-2.493818416060201,0.09465025699932245,-2.0142147683686873,-0.31027068118703227,,
25606-41-1,Propamocarb hydrochloride,0.6714607255691009,0.7346872572327194,0.3648276477321589,-1.095027843951178,1.396150871059694,-0.139153627187955,1.2567582069248018,,
25637-99-4,"Hexabromocyclododecane, mixed isomers",-0.40021049174290346,-0.3965862384480193,0.29176774522787474,-1.176042185083458,0.5009239432132595,-0.9905860797529537,0.2206066017635233,,
256412-89-2,Metamifop,-1.7319185762417222,-1.6808976325212053,0.46397912008463127,-3.136480288248239,-0.4890120457759104,-2.684762833984146,-0.8811006027819733,,
25646-71-3,"Methanesulfonamide, N-[2-[(4-amino-3-methylphenyl)ethylamino]ethyl]-, sulfate (2:3)",-0.9532884256594142,-0.8929032104903989,0.4897841805950983,-2.5098732479734642,0.6893937815062228,-2.0174449967240315,-0.01067137149930948,,
2569-01-9,"2,4-D, triethanolamine salt (1:1)",0.3532545518196342,0.3491145099349666,0.3288207322253443,-0.4026616172890352,1.2532670112708943,-0.29063864567064884,0.9308121936274587,,
2570-26-5,Pentadecylamine,-1.6584144654438868,-1.704385719231731,0.5687270793828825,-3.237460063785469,0.6948356543606499,-2.5934438385663756,-0.44155506097685326,,
2581-34-2,4-Nitro-m-cresol,0.001204875251784283,0.015224714609701463,0.3718449343835745,-1.1208054244984982,0.9760914248176443,-0.7791303797580951,0.7228907376932485,,
25812-30-0,Gemfibrozil,0.37802059044778846,0.41868637327133096,0.32622297211734336,-0.6164076516309389,1.338164676232279,-0.2822256464473103,0.9358328264062206,,
25875-51-8,Robenidine,-1.6733350413406631,-1.6927248100431291,0.35869427006946353,-2.5068550197423463,-0.21613623695052278,-2.360934056752052,-0.8762834133125667,,
2593-15-9,Etridiazole,-0.5093139240004559,-0.46761850821573325,0.320453662099529,-1.7750394367884985,0.30875514131440934,-1.184176771451151,0.12790495952458356,,
2595-54-2,Mecarbam,-2.073100812941241,-2.094361362046314,0.5037350108395716,-3.342899690120414,-0.6288708117659608,-3.0545289152552773,-0.9864644898609802,,
25954-13-6,Fosamine ammonium,1.284459591360501,1.297337115917264,0.3042056580302492,0.4247500121495809,2.0570654512149655,0.6868166638528791,1.838261389714714,,
2597-03-7,Phenthoate,-2.359938420665298,-2.3555388714283785,0.19262918117778585,-2.8805768592852052,-1.7036753580153277,-2.758348025527485,-1.9891627237596579,15.0,-2.2729613361998733
260-94-6,Acridine,-0.5855505245039339,-0.5898480511430365,0.19777901910511256,-1.1457855289008,-0.038783343874764106,-0.9831761785451295,-0.23165524775481663,,
26002-80-2,Phenothrin,-2.8267633918781714,-2.852792637546249,0.23825508007802737,-3.370914309311096,-2.14165073325038,-3.2986876322374608,-2.375625092878684,,
26040-51-7,Bis(2-ethylhexyl) tetrabromophthalate,-2.316064137830475,-2.2869102929955734,0.7152079568872941,-4.46773803058734,-0.3202696226069745,-3.738563837788277,-0.997828077432059,,
26087-47-8,Iprobenfos,-0.5145200265007027,-0.48739332557159926,0.2549536122232254,-1.3400395748299034,0.07797512304445983,-1.0352439323210334,-0.029553946629942623,7.0,0.8126220183327332
2610-61-9,Propan-2-yl (3-hydroxyphenyl)carbamate,-0.26281508916278223,-0.2451751022560113,0.5692829315596838,-1.979885789464204,1.4518183989649538,-1.3918610818688526,0.7129767493492253,,
26159-34-2,Naproxen sodium,0.4216430465373595,0.43672936047426847,0.4757643067811592,-0.9474909761594967,1.6574126580580963,-0.5656288098033794,1.4821160105076596,,
26172-55-4,5-Chloro-2-methyl-3(2H)-isothiazolone,-0.8589701488432309,-0.8612317443630393,0.21013557053868032,-1.6288278997175698,-0.28041689543471715,-1.23869633148541,-0.4474323977578899,,
26225-79-6,Ethofumesate,0.007756003403066295,-0.0030743425651386276,0.23621876037464037,-0.8425609605113082,0.5880223358047912,-0.48113124577982325,0.4517955660696875,,
2623-87-2,4-Bromobutyric acid,0.2367088283170862,0.2924572878972409,0.6052887605087229,-1.5517407525313227,1.742529507579413,-0.932383593816743,1.3331261192160104,,
26259-45-0,Secbumeton,-0.20016211902383296,-0.20344351591329896,0.381536298100002,-1.5492935821052718,0.7898865689119695,-1.1230728260821836,0.544439436811072,,
2626-52-0,3-(Diethylamino)propyl isothiocyanate,-0.2975989191801976,-0.29348526842030803,0.5832097980500989,-2.0420701003137625,1.066224896876668,-1.4854469783073228,0.7814237532410954,,
2626-83-7,p-(tert-butyl)-Phenyl-N-methylcarbamate,-0.31398648526807554,-0.3241155389036868,0.41060882771058566,-1.4862265081016814,0.6297481789215892,-1.1489840253303825,0.47360140645858845,,
2631-40-5,Isoprocarb,-0.4544767045807194,-0.4349362392232151,0.32541203832011617,-1.3696425334276605,0.524974077598016,-1.2207724818931898,0.060724736586125094,,
2634-33-5,"1,2-Benzisothiazolin-3-one",-0.3117861431493687,-0.3347962309612297,0.2447082505829876,-1.0872436571596067,0.39785584390049666,-0.755480774793013,0.1746805615330337,,
2636-26-2,Cyanophos,-0.38969079653529975,-0.3658200061379937,0.48957712280300936,-1.9095261692303864,0.7438523122396675,-1.389803367503102,0.46380128133423904,,
2642-71-9,Azinphos-ethyl,-2.5252623413917212,-2.543768827900272,0.2709437841115177,-3.2771984625422217,-1.772713202116611,-3.004811632270812,-1.9539467589218684,5.0,-2.662611610577824
26530-20-1,Octhilinone,-1.6907149769635623,-1.6943817675568782,0.21139231134291897,-2.2420941061232815,-1.2288854216490512,-2.1243380337514526,-1.300700645276434,,
2655-14-3,XMC,-0.03801792552269952,-0.06358129895671019,0.4562933183829931,-1.9774137348899667,1.4592371450028112,-0.8978201824270552,0.926003500838186,,
2655-19-8,Butacarb,-1.038262048817513,-1.0378180021600505,0.5397032497527531,-2.3389958325866473,0.44694440170581695,-2.048072371733478,-0.0011032765359410969,,
26628-22-8,Sodium azide,-0.432258843465392,-0.42644068108800626,0.19681170366817263,-0.9311989049632173,0.13369921320334105,-0.8088335253114088,-0.0583744907643647,,
26644-46-2,Triforine,-0.13131964025359083,-0.1196431285252344,0.3377144561458715,-1.2430493417294517,0.6153274055904889,-0.9222783694749048,0.5038312297331102,,
2668-24-8,"4,5,6-Trichloroguaiacol",-0.6790553511781048,-0.6729315799683918,0.34521325962087146,-1.844485188510015,0.19841040361727386,-1.3022150281409364,-0.08099293185286827,,
2675-77-6,Chloroneb,-0.3381894283906903,-0.2753080021995804,0.37765717920550285,-1.4423415831586464,0.8513654438898497,-1.1278675142783747,0.36776734504526326,,
26787-78-0,Amoxicillin,-0.3289332292647464,-0.31925822872444476,0.6793364792862265,-2.888698873025938,1.2967688503771095,-1.6404952573052276,1.020700641422243,,
2682-20-4,2-Methyl-3(2H)-isothiazolone,-0.6558572695761066,-0.70026665443723,0.5043409503526077,-1.7232907052547128,1.186718532435941,-1.5184382656779083,0.6599329840690623,,
2687-12-9,"Benzene, (3-chloro-1-propenyl)-",-0.09774747329808652,-0.1343754929711654,0.5681975221725891,-2.145935686187535,1.4487088223936084,-1.2305837522902807,1.0134900125424058,,
2688-84-8,o-Phenoxyaniline,-0.34106042144735566,-0.3752667034718093,0.5535944845824127,-1.8438816052600195,1.4606807955188934,-1.3413838706418004,0.7534285238005226,,
2691-41-0,Cyclotetramethylenetetranitramine,-0.12746921324251687,-0.09568167496283855,0.46474323374844595,-1.1629554315464232,1.3606236703997383,-0.9451885806823094,0.7723594719795189,,
2698-41-1,(2-Chlorobenzylidene)propanedinitrile,-0.5068526486521736,-0.464519073000863,0.31121639388894556,-1.9072569313146812,0.26555841912354,-1.1974892858420878,0.04634598207029265,,
2702-72-9,"2,4-D sodium salt",0.8374857628078013,0.8284208300225389,0.2406310688674351,0.226978739239869,1.4735359306408895,0.4066360611290813,1.2652607965464717,8.0,2.4375953336796243
2706-90-3,Perfluorovaleric acid,-0.15746234324364491,-0.13817569924112877,0.4952816585522201,-1.7933010244235112,0.9709711687681613,-1.1913834669830463,0.7124255435131904,,
271-89-6,"2,3-Benzofuran",-0.00913306357750255,0.020040813892855724,0.5416419044036438,-2.007791385760373,1.286535574838839,-0.9775708483181551,1.0376915140243725,,
27176-93-8,2-[2-(2-Nonylphenoxy)ethoxy]ethan-1-ol,-1.1086202286371407,-1.1021865689443953,0.5058399864489312,-2.825479858483571,0.6189836493968054,-2.069189560314396,-0.11270632086053944,,
2720-73-2,"Carbonodithioic acid, O-pentyl ester, potassium salt (1:1)",0.12495673297235373,0.13658542741063293,0.39435380609510895,-0.9157004096799134,1.044871968907962,-0.6780348545685659,0.8702321582458683,,
272451-65-7,Flubendiamide,-2.472183615711003,-2.4288336779651023,0.462368643507368,-3.461629007617281,-1.1875172344785885,-3.329734959239506,-1.684676937661475,,
27304-13-8,(+/-)-Oxychlordane,-2.333226767106795,-2.343374542390883,0.40748442717901523,-3.282322966485811,-0.7617141181558023,-3.0754714157890697,-1.5169885709428834,,
27314-13-2,Norflurazon,-0.633755719286608,-0.6357935525733569,0.3373874946537359,-1.527434428121912,0.3122207550631779,-1.2658773489467658,0.08778802109586828,,
27344-41-8,"Disodium 4,4'-bis(2-sulfostyryl)biphenyl",0.16235918476633088,0.17739174354883425,0.356363734757726,-1.1795831186698211,1.038904579486309,-0.5262007175991706,0.7776690249269662,,
27355-22-2,Fthalide,-0.23717700564372898,-0.21105958588852924,0.5268491033229866,-1.8547901446893682,0.9723877807339437,-1.3347496743446998,0.65632248208164,,
2741-06-2,"Thiourea, N-ethyl-N'-phenyl-",-0.014338244704449549,0.019372546576387824,0.5115009399106872,-1.3765515515610969,1.4192349613966941,-1.1111424168959982,0.9238139970405382,,
275-51-4,Azulene,-0.11459563118841536,-0.12619484152871072,0.36448164838431824,-1.0261342359561418,0.8988969511688502,-0.8377689065496438,0.6435618641373702,,
27519-02-4,(Z)-9-Tricosene,-1.584987620876712,-1.5665789789458238,0.5204302315219512,-3.176551544927649,-0.36790160821137924,-2.6802047416223296,-0.5705336478507138,,
27541-88-4,Quinonamid,-1.0246642450551802,-1.0463329682392901,0.4915670335992663,-2.7441409034356576,0.05095178399955833,-1.8816271164949554,-0.06433941714028156,,
2758-42-1,"Dimethylamine 4-(2,4-dichlorophenoxy)butyrate",-0.3048734268401963,-0.316474958599675,0.32336030877872235,-1.1569686908003647,0.6409726455040653,-0.9564550031161333,0.3579878416223119,,
2759-28-6,1-Benzylpiperazine,0.04779238987681686,0.056629858295907526,0.525524800530919,-1.1222952640654456,1.418362683886298,-0.9423192947271631,0.9701689295212728,,
2764-72-9,Diquat,-0.2858145908075657,-0.2954534614983573,0.19735219689469147,-0.9015625997103274,0.1944093469309966,-0.7250080720232359,0.06776624116472618,5.0,0.2830735417842005
27774-13-6,Vanadyl sulfate,-0.008482022142197211,0.02160304945224314,0.3542165956770703,-0.8986807788166483,1.073771007070925,-0.7097044526665758,0.6573906890790304,,
2782-70-9,"S-{4-[(Dimethoxyphosphorothioyl)sulfanyl]benzyl} O,O-dimethyl phosphorodithioate",-1.554441222004581,-1.5838684171051867,0.36998772628933857,-2.4624765235462083,-0.5140282278702718,-2.2545218100852806,-0.8399697877969673,,
2782-91-4,"1,1,3,3-Tetramethyl-2-thiourea",0.8449801106747568,0.8294361004433669,0.557004799674951,-0.7756436990771962,2.0120535091861615,-0.30062858893438604,1.8673348638492273,,
27854-31-5,"Decanoic acid, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluoro-",-1.0512917049088772,-1.0288973568748592,0.4875322805359335,-2.3480697964871897,-0.011665348395524808,-1.9870584130093851,-0.14348539856244014,,
279-23-2,Bicyclo[2.2.1]heptane,0.09522994381538626,0.10841758580498649,0.5421111056985105,-1.3938068088391684,1.6866268280666217,-0.98299563494643,1.0779017694042177,,
2795-39-3,PFOS-K,0.139795797970263,0.1657058213871117,0.1619173420699134,-0.4150424704107843,0.5875983977557245,-0.21711898245775274,0.4447528343350976,8.0,1.304043354735
280-57-9,"1,4-Diazabicyclo[2.2.2]octane",0.78106278309962,0.795534671289517,0.5603038851274705,-1.2116080434203282,1.9817547290789768,-0.30325410062538033,1.7890386167360148,,
28001-58-3,Phenyltrimethylammonium methosulfate,-0.009115979037828523,0.006021335913499841,0.5706652849311736,-1.468824058444704,1.658642088081129,-1.1837393026889065,1.0524817140369354,,
281-23-2,Adamantane,-0.4209286212656708,-0.4524001248154439,0.5384937998206494,-1.8307789894531536,0.9224498250558019,-1.3776098548925377,0.5641708207827428,,
2814-20-2,2-Isopropyl-6-methyl-4-pyrimidone,0.42160686924691715,0.4609009240482619,0.5933257020610182,-1.217613169335097,1.6897791347169224,-0.7071965345001022,1.444898187984811,,
28159-98-0,Cybutryne,-1.6544014385380317,-1.6621505225965323,0.16782388964665132,-2.0602261778463524,-1.1693754553190625,-1.9405423239840727,-1.3119023152999865,,
2818-16-8,Fenoprop-potassium,0.08968261698411385,0.09375226111831855,0.3713369315273056,-1.0519438779013481,1.180185235305497,-0.7339070878597582,0.8340229702264241,,
28249-77-6,Thiobencarb,-0.8131662008939179,-0.8102999816028056,0.10355682948087958,-1.0465397067170175,-0.5599244783981181,-1.016804799634341,-0.6187465416600986,19.0,-0.11812196209865322
28288-05-3,Butethrin,-1.4959375195092854,-1.506726655559528,0.468115884941308,-2.771167259726342,-0.14182127141996811,-2.3946345312407296,-0.5542975069980425,,
28300-74-5,Antimony potassium tartrate trihydrate,-0.35717376786407506,-0.39220819355281256,0.3362896567490932,-1.1655359785964103,0.47077743725897025,-0.9787086377974688,0.27510663471877883,,
28343-61-5,"4-Hydroxy-2,5,6-trichloroisophthalonitrile",-0.3943340804145973,-0.3691434410776073,0.4166171094455144,-2.0038540259437427,0.5603994851310582,-1.1721274630150338,0.39901732178739996,,
2835-99-6,4-Amino-m-cresol,-0.11468809312378678,-0.07937807906903949,0.575269349014039,-1.863002563149462,1.1067325345613792,-1.2776528519940904,0.9197529307568753,,
283594-90-1,Spiromesifen,-1.4108804466584948,-1.3950005827536254,0.38375917627300904,-2.786313073731033,-0.1665281823132754,-2.044594915269604,-0.663397560729871,,
28382-15-2,"Maleic hydrazide, potassium salt",0.8982989817793171,0.8442244562965251,0.590738943010655,-0.488756231863565,2.500693444612289,-0.21032351587592393,2.0831329251939814,,
28434-00-6,S-Bioallethrin,-2.057749810529645,-2.062659244490783,0.3123907635872689,-2.852925473878678,-1.3283317858174883,-2.66418519044247,-1.4544494325271315,,
28434-01-7,Bioresmethrin,-2.830381563428728,-2.8485728484398924,0.38192618237709614,-3.8501981587532375,-1.586239916478237,-3.5715079493367954,-1.992500184817905,,
2845-89-8,"Benzene, 1-chloro-3-methoxy-",-0.03816373675554636,-0.0321625528265364,0.4935632801867902,-1.5220544650871455,1.6387456939003058,-1.0014306301075493,0.8907022065781409,,
2855-13-2,Isophorone diamine,-0.02265909570313167,-0.04881546064608562,0.4715122155880991,-1.198717312064266,1.1508215699962938,-0.950664946801103,0.8227665052026695,,
2859-67-8,3-(3-Pyridyl)-1-propanol,0.4413938655891299,0.4632781020073284,0.4704711460760034,-0.7367864424600689,1.6197853724630202,-0.46066160934655115,1.205786690200144,,
2866-43-5,"2,2'-Thiophene-2,5-diylbis(benzoxazole)",-0.7355891426148343,-0.7447540726641373,0.6762636678483069,-2.4714604996240146,1.3082159296841072,-2.085841002505161,0.45246402098817473,,
2869-34-3,Tridecylamine,-1.5061701919096289,-1.5196066689413152,0.48129073653180315,-2.8260503188182415,-0.08312151028018788,-2.359868774919475,-0.49310310371990723,,
2870-32-8,C.I. Direct Yellow 12,-0.2592560294028026,-0.22907680010548348,0.5882910016846301,-2.4342051979771444,1.3882804083070566,-1.3374156338186343,0.6724069789554495,,
28772-56-7,Bromadiolone,-1.4193374071491593,-1.4247533212373376,0.4152666352824768,-2.5376614779955546,-0.22703262913956798,-2.201065980297012,-0.6004870415433073,,
288-88-0,"1H-1,2,4-Triazole",0.9630808151257872,1.0165863139017977,0.6245259244562605,-0.616674042170107,3.010152979914743,-0.3190110525528727,2.027612047028234,,
2893-78-9,Sodium dichloroisocyanurate,-0.9010768609556884,-0.8913549417634125,0.24506586225691745,-1.7903235595074054,-0.27325074770635155,-1.3527363988557344,-0.4498046375599297,,
2894-51-1,2-Amino-4'-chlorobenzophenone,-0.6303473330635259,-0.6218582691685504,0.5437785210386331,-2.391950904358458,0.7640695305083901,-1.773946693315587,0.5040539718217338,,
2896-70-0,"(2,2,6,6-Tetramethyl-4-oxopiperidin-1-yl)oxidanyl",-1.1756529012959902,-1.1873288234678372,0.44883832362231924,-2.356963888266103,0.20238541444657895,-1.9031048584913997,-0.25118493130977165,,
290-87-9,"1,3,5-Triazine",0.7912573037942902,0.7989402606806699,0.6196232727605409,-1.4959980177698755,2.802449681132176,-0.3943193591148329,1.8993010276581335,,
2905-69-3,"Methyl 2,5-dichlorobenzoate",-0.23782430062938253,-0.17649821939635996,0.40512816245455446,-1.5208971220582685,0.740816621856795,-1.0593813397876988,0.5201356526754951,,
29081-56-9,"1-Octanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-, ammonium salt",-0.7245800937965534,-0.6993376927632151,0.6185156871201712,-2.689729911298259,0.7467768888564594,-1.9851480444076097,0.32920303738179,,
29091-05-2,Dinitramine,-0.9374070281451539,-0.9326695556194144,0.2335396870848673,-1.6349435583417473,-0.38535236756122293,-1.43309713582322,-0.5082020140758984,,
29091-21-2,Prodiamine,-0.4570614418046793,-0.4457816232072399,0.3821912521923102,-1.8637328787687695,0.46711127704715827,-1.1947915764643762,0.22789326338986604,,
29096-93-3,Dibromothymoquinone,-0.7370028461872978,-0.689934298707814,0.6187214784273642,-2.485141849548073,0.8977695166650081,-2.084251119858018,0.4424245609937638,,
291-64-5,Cycloheptane,0.5321045391295335,0.5310630871071653,0.473456332852707,-0.7764158178234251,1.7630926871627877,-0.41900898250812263,1.3767200592617876,,
29118-87-4,cis-Thiocarboxime,-0.4502457747888947,-0.4611096276487464,0.3096995073826734,-1.338033923297438,0.4937583294900474,-1.1135601746439772,0.16230269459207294,,
29122-68-7,Atenolol,0.3330865731920033,0.3472759392736835,0.46240639507391873,-1.7002417407932542,1.7219946563142812,-0.5619731669854349,1.104493442177487,,
2916-14-5,Allyl chloroacetate,-0.007143650250334992,-0.004315867142606971,0.5398582148790764,-1.7030335858145693,1.2493952337565235,-0.9959560604721335,0.9992143023895844,,
2921-88-2,Chlorpyrifos,-2.815393529743226,-2.8238082987705235,0.100488354110915,-3.08635740424667,-2.542704973339903,-3.005581221980041,-2.62143942150301,64.0,-3.0291496949514007
2923-18-4,"Acetic acid, trifluoro-, sodium salt",1.2214820740326178,1.234053423621467,0.5449368783071628,-0.25052200373713157,2.4093357442620595,0.10882173917820542,2.2619458617727153,,
29232-93-7,Pirimiphos-methyl,-1.9283960243067788,-1.9191029093183245,0.2773381912618749,-2.6544146843543635,-1.081117897498886,-2.4723821827239796,-1.4526417146452069,9.0,-2.2371312119309774
29235-71-0,"4-Morpholinepropanamide, N-(4-hydroxyphenyl)-, monohydrochloride",-0.3886093958703048,-0.36331187805992626,0.5586755807460205,-1.9225894389809066,1.0755701371898396,-1.5921499088689397,0.5374452529352886,,
29245-51-0,"4,6-dinitro-2,1-benzoxazole",-0.7808548441438813,-0.8596232460341604,0.5095426313454945,-2.0539254707566625,0.9057068190406539,-1.9477892084144826,0.28109982336359834,,
2937-53-3,"Thiosulfuric acid (H2S2O3), S-(2-aminoethyl) ester",0.21363368215962922,0.20694076255319027,0.44095916111509814,-0.9697883646466271,1.7781236471721644,-0.7285573015033104,0.9969125774006057,,
2939-80-2,cis-Captafol,-1.3675258718853325,-1.3560210465480933,0.2895808654902643,-2.216544453697184,-0.649233723149518,-2.0430591746018663,-0.8380267913346008,,
294-62-2,Cyclododecane,-0.2771191986740337,-0.27745687444057787,0.5590181253730879,-1.8541655890045852,1.4622612515963567,-1.408685163385009,0.8165131915623779,,
2941-78-8,2-Amino-5-methylbenzoic acid,-0.19653995189274498,-0.18278931038921464,0.581511018159387,-2.2602400363820525,1.2976887847698007,-1.3993582233791253,0.9597281997483359,,
29420-49-3,PFBS-K,1.521044133476848,1.5524409691923495,0.2587379474334768,0.7723244022730473,2.1491217352161853,1.0173469005781515,1.953737727226496,5.0,3.005067293904082
29450-45-1,MCPA-2-ethylhexyl,-1.054771177880129,-1.0479022885917544,0.35268588222053426,-2.105367106763808,-0.14019339407113396,-1.6954180833409414,-0.41043441220866667,,
29457-72-5,Lithium perfluorooctane sulfonate,-0.1078327457306662,-0.08385134065579247,0.3978198915648914,-1.407307279840321,0.9372219657109933,-0.9674545829010108,0.731703976632188,,
29553-26-2,"2-Methyl-3,3,4,4-tetrafluoro-2-butanol",0.27442442539514356,0.25957284853279683,0.5461989593417254,-1.391965087570485,1.5488779115150733,-0.893233341491174,1.2670988618643129,,
29587-92-6,"cis-1,2-Epoxycyclododecane",0.04841105673644057,0.059219909279098745,0.5259928730575135,-1.505613474236782,1.4443573990718264,-0.9357653590564314,1.0647208382420645,,
2961-62-8,Ioxynil sodium,-0.5059637757650196,-0.5061978729802414,0.47690867455068314,-2.188145828728526,0.4575130300147065,-1.520102911492091,0.3291265742459176,,
2961-68-4,Bromoxynil potassium salt (1:1),-0.3630350450503363,-0.3388649809061639,0.5115797797796019,-1.9147949880257231,0.7594288937379245,-1.2600134598827208,0.5800077938484359,,
297-78-9,Isobenzan,-3.035028288642084,-3.023610796677253,0.38372560176232134,-3.9432165797220793,-1.7426437223684732,-3.7248838471710792,-2.289053422131438,,
297-97-2,Thionazin,-1.0006753442587728,-1.0249084203209813,0.5046149614347478,-2.3249883741970048,0.4200023608231604,-1.9594141520827468,0.0012568772945899891,,
2973-76-4,5-Bromovanillin,-0.2205921844164836,-0.23411174448023808,0.5696602191920227,-1.9624865483979241,1.4006790246497633,-1.4730967473831473,0.9065551111265937,,
298-00-0,Methyl parathion,-1.8533089844138388,-1.8480951683522504,0.10485325526199718,-2.140107899845324,-1.538677886124242,-2.079578314605651,-1.6913074051416694,49.0,-1.3192098555481717
298-02-2,Phorate,-2.4312699657999657,-2.4260761818158247,0.1738961851208991,-2.90111967116911,-1.9534395812524181,-2.7366478820722184,-2.0888819504438607,6.0,-2.827603845046505
298-04-4,Disulfoton,-1.4638717197411444,-1.4494464921874886,0.20024198031077076,-1.9184060589236265,-0.9201065603569536,-1.8570790818061047,-1.0427513510973125,10.0,-0.887395222279729
298-06-6,"O,O-Diethyl dithiophosphate",-0.4327196455205778,-0.47702078462913455,0.512327347467143,-1.658065914135388,0.9847086300072223,-1.4793192968399902,0.7108834061431039,,
298-07-7,Bis(2-ethylhexyl) phosphate,0.03301695986423923,0.015340322952817877,0.2720456185512646,-0.8428252418310452,0.6731216982148632,-0.568801968660277,0.5469968781698972,,
298-46-4,Carbamazepine,0.2687360504112178,0.27655980227394494,0.2506238852371601,-0.7409165679383756,0.94346022651588,-0.20994216041722444,0.7600586216427937,6.0,1.5112990756518252
29812-79-1,O-Decylhydroxylamine,-0.6499791087080747,-0.6801298980087491,0.5511063037941003,-2.1567495124453138,1.2018257962427876,-1.5917668735503248,0.42118139842138175,,
29878-31-7,4-Methyl-1H-benzotriazole,0.47703607807391213,0.5303598952918644,0.45993405924530567,-0.7578537894054296,1.4882593124512355,-0.5797428319434433,1.306409725469437,,
299-84-3,Fenchlorphos,-0.9924200906796465,-1.0116897835267769,0.21297769775123374,-1.5025993350073699,-0.39644771182154603,-1.3913711984140142,-0.5562630265986851,9.0,-0.39084710704863374
299-85-4,Zytron,-1.5229969258602052,-1.52970751901052,0.5420085781013307,-3.1267364590973536,0.4182480410344165,-2.51198060385093,-0.4621801205622266,,
299-86-5,Crufomate,-0.33607995526255846,-0.3216944628531917,0.2813656255472485,-1.0800777557997374,0.28282618342330323,-0.9121090353940168,0.1757079997454573,6.0,1.4450167190399814
300-76-5,Naled,-1.8063890352246912,-1.8034331814771236,0.13451401411061797,-2.206122018789611,-1.3933976527594465,-2.074279402751785,-1.5380828095546635,13.0,-2.2404579054016938
30043-49-3,Ethidimuron,-0.07819080187822353,-0.025171836894907835,0.5359565269879568,-1.804707462480028,1.1877437318804724,-1.1310925504209013,0.9263664332324296,,
301-04-2,Lead(II) acetate,-0.2295526165380744,-0.23751443192712102,0.20170998785985,-0.7388832930010562,0.2572965802586781,-0.6167317224214175,0.13834020593543003,9.0,0.3007599444223755
301-11-1,2-Thiocyanatoethyl dodecanoate,-0.6852690332667727,-0.6895981749140392,0.4889856257615272,-2.051176129429911,0.6017392440854455,-1.646175677648733,0.3560132868824799,,
301-12-2,Oxydemeton-methyl,-0.5082725004683095,-0.5121778483587558,0.2135743813576218,-1.0651386738356083,0.09803846826569552,-0.9320360578802659,-0.08597806586421339,,
3018-12-0,Dichloroacetonitrile,0.11769525409092624,0.14684731741694007,0.5695954391801816,-1.3202007237116329,1.752401396299989,-1.0458647881991254,1.1231157118235113,,
302-01-2,Hydrazine,-0.9347776083321833,-0.9415824768347834,0.17244904675471756,-1.4223877960132152,-0.4633693120283578,-1.2496255320047445,-0.6043163855839604,6.0,-1.0153822119367102
302-17-0,Chloral hydrate,0.7255703744783366,0.7226927049789658,0.39465548630681985,-0.7221888398913537,1.7745956045906741,-0.19307826239144293,1.511704894428119,,
302-95-4,Sodium deoxycholate,-0.009119156901588179,-0.04214259193083051,0.4493703755523204,-1.0983868273492081,1.1363236149990485,-0.80531806177732,0.9415916499641583,,
