CAS,chemical_name,hc20_mean,hc20_median,hc20_std,hc20_min,hc20_max,hc20_ci_lower,hc20_ci_upper
463-56-9,Thiocyanic acid,0.2683214220539002,0.3326782003040776,0.37500473821600466,-0.8536412714503716,1.2168533727008344,-0.5328557249352712,0.9608514997682593
464-45-9,[(1S)-endo]-(-)-Borneol,0.2791472269258887,0.2948937053183619,0.35250095116499724,-0.45436045327520896,1.1331141661041628,-0.4088761444380438,1.0614540204797955
464-48-2,(1S)-(-)-Camphor,0.033017763921661156,0.05223832414636671,0.4438504684700611,-1.1536531713344844,0.9764709797081415,-0.9573582160076353,0.8962006232075143
464-49-3,D-Camphor,0.6732153356219983,0.7077150581543004,0.3450229088778694,-0.3700200793459355,1.402517088802887,-0.01387716932175697,1.2942222922788138
465-73-6,Isodrin,-2.4702514137480494,-2.510696288566722,0.4166453110336365,-3.7525886080176933,-1.6142775635604913,-3.3689975086209976,-1.719782661563872
4655-34-9,Isopropyl methacrylate,0.34642122772252365,0.3341504501075754,0.4276584269646653,-0.7644899756907251,1.296915954471818,-0.5163250171005482,1.1791346257314972
4658-28-0,Aziprotryne,0.0872428162290066,0.0837221919243163,0.5011865245535732,-1.3302174617889009,1.3864090027376421,-0.8234510796306853,0.9518151415587377
4680-78-8,FD&C Green No. 1,0.23027270040705883,0.19395241825363996,0.4347363436131396,-1.1463117682532102,1.1393135538268964,-0.4382481402612272,1.1095576393319069
4684-94-0,6-Chloro-2-picolinic acid,0.06889165671931559,0.07722572725205822,0.29213648713040397,-0.5845128880873148,0.6640363150593088,-0.4238296759588778,0.5927581430775897
4685-14-7,Paraquat,-0.7434939157150136,-0.7060361599399002,0.21488665789989947,-1.2362750739637693,-0.30620078524609,-1.170960742102287,-0.35922189129200793
469-61-4,alpha-Cedrene,-1.085873667058775,-1.0785276167271216,0.4901978733518133,-2.488953241095955,-0.05838941163892937,-2.0233471044042846,-0.19705036043774646
470-82-6,"1,8-Cineol",0.370472186870177,0.36185177656615986,0.4077563812714568,-0.8888536211953494,1.430175072479269,-0.4690513081731616,1.2074686267233805
470-90-6,Chlorfenvinphos,-1.864785920809234,-1.860678286620646,0.2703559956696204,-2.6907499164728597,-1.2734182460733414,-2.356515356487845,-1.3404312236044609
471-77-2,Neoabietic acid,-1.048017235213746,-1.0191385217944917,0.33346640978546815,-1.7190423366249712,-0.21490657394943474,-1.648156383186846,-0.3548122993548247
4719-04-4,"1,3,5-Triazine-1,3,5(2H,4H,6H)-triethanol",0.4322243626143071,0.39555408095852784,0.28099957282211935,-0.32708642966311097,1.0361037176881895,-0.12152190132408028,0.9689091500195931
4726-14-1,Nitralin,-0.5146141298993726,-0.48812969174847265,0.31738660260947105,-1.3608531275077205,0.1379187220829404,-1.098112976776405,-0.03255021101046276
473-55-2,Pinane,0.005359386662979149,0.029541609966849763,0.470697539516266,-1.1008019849347745,1.2068942871829935,-0.8521601800227209,0.8628076565357209
475-20-7,Longifolene,-0.5556006766377276,-0.5291657797770448,0.3768050842906665,-1.6780718709374423,0.5232642681373743,-1.251361485575093,0.08526177743107391
4779-86-6,"1-Butanethiol, sodium salt",0.039738744633623944,-0.010385285100311756,0.3935028569737924,-0.8485420110240791,0.995811265807838,-0.6568576164248595,0.8827141121188634
4780-79-4,1-Hydroxymethylnaphthalene,0.009969181566473369,0.1356198735941328,0.6264944077316842,-1.5725122296389067,1.0323199243515058,-1.2351781922980254,0.9576310719064911
479-45-8,Trinitrophenylmethylnitramine,-0.5592661550769864,-0.5520401407003996,0.35199015188182226,-1.3154861469893875,0.3725713999055712,-1.2647581004630608,0.17289709630777145
4798-44-1,1-Hexen-3-ol,0.4274602192304232,0.4501120524507858,0.4181747685666538,-0.6663531960580387,1.389878915181316,-0.4647414085477456,1.2161230121226922
481-39-0,Juglone,-1.930054973438966,-1.934716529837066,0.11093221556521013,-2.2735790198470327,-1.6920413918899584,-2.1299818066131424,-1.7205824166875672
482-89-3,Indigo,0.0333910886759066,0.05986276188464842,0.3437665146442342,-0.8798197776121598,0.7955732641334533,-0.5761445344148248,0.7405631273769777
4824-78-6,Bromophos-ethyl,-0.9595022368930307,-0.9393163744013717,0.3242453589910216,-1.943416957982433,-0.3062291493958632,-1.5941877646369664,-0.43775054613938935
4839-46-7,"Pentanedioic acid, 3,3-dimethyl-",1.4337675499762,1.491808302716581,0.5189068774290232,-0.25748368369757973,2.4991821407540113,0.3430131076249074,2.2704801704224917
485-31-4,Binapacryl,-2.0791529438408527,-2.052379535091547,0.25930395484466023,-2.723148886240932,-1.5137710606716313,-2.643850512515741,-1.6115461653819572
485-49-4,Bicuculline,-1.0933731392485162,-1.0690980389375253,0.38850204641521474,-2.026000077819103,-0.15619574637774908,-1.763880493358758,-0.29900611893017837
486-25-9,9-Fluorenone,0.16866205113428742,0.20486907920323624,0.4891503220677167,-0.9172588704478116,1.4019767713251394,-0.6808422501408415,1.1369800570698894
490-79-9,"Benzoic acid, 2,5-dihydroxy-",0.7945320292042224,0.8106630321215333,0.4406389421026874,-0.3514319471219316,1.6847200986841766,-0.12637041440449912,1.5696399853141871
4901-51-3,"2,3,4,5-Tetrachlorophenol",-0.8660930872114507,-0.8887806564908478,0.18196046593461013,-1.4795691806754083,-0.33006313955989897,-1.1940812065914297,-0.527188138234346
4904-61-4,"1,5,9-Cyclododecatriene",-0.5136889522091342,-0.48064048217836,0.440749513857669,-2.0030390309343145,0.35780921623240936,-1.322634667486393,0.19561218191022614
4916-57-8,"1,2-bis(4-Pyridyl)ethane",0.41023461818220874,0.36429488608320115,0.45976819638913935,-0.48609055573910437,1.4385134363716674,-0.45827419997512797,1.241893662738737
4920-77-8,3-Methyl-2-nitrophenol,0.18526132010300642,0.17075932437778513,0.39103830790087074,-0.635421550678829,1.06438529710259,-0.5205257751025009,0.9278659144376062
4921-49-7,8-Chlorocaffeine,0.25542245929347346,0.2319988990666313,0.4400718757904835,-0.9423942739808094,1.3888467692456123,-0.5577265891168101,1.0712209256551253
493-09-4,"1,4-Benzodioxin, 2,3-dihydro-",0.45498855882646333,0.4566276614836049,0.4573974874183621,-0.6382066693166718,1.5710934036326198,-0.46160492369867856,1.2791673627930018
493-52-7,Methyl red,-0.07581380336062585,-0.13942790191840987,0.3434815969100555,-0.9505942929086805,0.7116428484058299,-0.6937944445557767,0.4961910780056441
494-99-5,"Benzene, 1,2-dimethoxy-4-methyl-",0.7823247222412764,0.7837001919400587,0.46674979832724767,-0.5844550630959543,1.873809181057637,-0.18356875963907213,1.601889621487004
495-54-5,C.I. Basic Orange 2- parent (Chrysoidine free base),-1.189506969502751,-1.1956734856533444,0.428177026634453,-2.480235368538474,-0.29186797705765316,-2.025264457487652,-0.3701939717852949
49562-28-9,Fenofibrate,-0.28386708779913783,-0.26626837749582344,0.454543214555241,-1.78766895646786,0.8075123146805859,-1.1819596184909893,0.5619533238509363
496-11-7,Indan,0.14030881801770634,0.16103428932825492,0.3575137138262684,-1.1464706438157808,0.8490873270008864,-0.5665343515020718,0.7296726761939303
496-16-2,"2,3-Dihydrobenzofuran",0.49459696805870257,0.4964179381141206,0.4343858230062445,-0.7357553172529752,1.5364442210428568,-0.4070860849866707,1.2888416147696655
49625-21-0,Golden Yellow,-0.16004037730994544,-0.17171853709557672,0.517646043382438,-1.3408742330317247,1.1894162721098778,-1.0972372588747594,0.7865137771279215
497-19-8,Sodium carbonate,1.5111188705007483,1.511626052563427,0.2602046151104125,0.9780532740228296,2.0588204826440846,1.0176371718730444,1.9906791908553014
497-37-0,exo-Norborneol,0.7043581921584486,0.6992703095332415,0.45148708168913987,-0.5287676974540075,1.7204629335687733,-0.09829433231618026,1.5557210246422946
498-66-8,Norbornylene,0.18093722235458518,0.1607258349603545,0.3678538330019502,-0.9127694017810726,0.971693247988159,-0.5351409334129812,0.7834186693576725
499-83-2,"2,6-Pyridinedicarboxylic acid",0.7076564739406187,0.7260106586911172,0.4272730648126333,-0.5510701215392224,1.8920171494664229,-0.2438399901689181,1.4826371265059377
50-00-0,Formaldehyde,0.6582936807981683,0.6564258590990918,0.11484450065661833,0.4113481841191521,0.9238045422579686,0.4594879579493914,0.8425865592317957
50-02-2,Dexamethasone,-0.1029038289333423,-0.07106619277887967,0.5821253131713624,-2.0957040635624153,1.2311181560361177,-1.1111621490789791,0.846140649235182
50-06-6,Phenobarbital,0.917643362566831,0.9017042690420981,0.3744562179195635,-0.07075152494239371,1.9880958964921578,0.24956140721104675,1.66641505986798
50-07-7,Mitomycin C,-1.0027335290160257,-0.9807271150578631,0.5096486587214764,-2.414080116076203,0.2909802258403655,-2.0579176896301865,0.05087601089203374
50-18-0,Cyclophosphamide,0.6567297125861377,0.6382604826898726,0.49271181454798724,-0.5335755327092974,2.2274268753179296,-0.15883927210866813,1.7549968628154256
50-21-5,Lactic acid,1.212686478323694,1.20418563088192,0.3319693552171904,0.3276123558250615,2.140704881304025,0.5917808929866964,1.8316219247804406
50-28-2,17beta-Estradiol,-0.9916116244743841,-0.9590294828566702,0.3670870838688914,-1.894323058108718,-0.142548638838816,-1.7076844898748518,-0.25728432877154095
50-29-3,"p,p'-DDT",-2.6393024606106,-2.631535756537929,0.053097189996180016,-2.760299467378475,-2.4815783152933215,-2.7294360374442403,-2.5574469145901197
50-30-6,"2,6-Dichlorobenzoic acid",0.5527505778747298,0.5352366924734104,0.36357343839615525,-0.14919179373333166,1.3224522627337827,-0.034435265195033045,1.2768329357306747
50-31-7,"2,3,6-Trichlorobenzoic acid",-0.026503389584515848,-0.04725840613965701,0.3610840189665759,-0.7654196778506946,0.8499110507163599,-0.6519818467424185,0.6471868025914255
50-32-8,Benzo(a)pyrene,-1.7944023239743832,-1.851245591101212,0.3425711676872427,-2.594440625802131,-0.6059754305141346,-2.372461828169221,-1.1666467730786272
50-44-2,6-Mercaptopurine,0.5635036989029567,0.5896763183887013,0.48911010355951584,-0.5090300959276765,1.762414237544917,-0.34782359793086043,1.489788626638649
50-48-6,Amitriptyline,-0.7857073449872847,-0.8883483988011276,0.4921907889292846,-2.029595691684693,0.5692574067506297,-1.5432798352663974,0.3621868297132817
50-63-5,Chloroquine bis(phosphate),-0.5509085051014431,-0.6506231826127586,0.5128289047422269,-1.9455384683849688,1.0868733119593554,-1.3203959864243824,0.5589036405428978
50-65-7,Niclosamide,-1.8119208097367445,-1.7872443999121588,0.27448521260052516,-2.472974073002581,-1.0908351899063256,-2.334953747518489,-1.333683667580472
50-71-5,Alloxan,1.1932180067497464,1.2390025928523327,0.5281195463585251,-0.39965497776613385,2.3017291920380876,0.05411524253113383,2.1084824574263368
50-73-7,"2,3,5-Trichlorobenzoic acid",0.1987669039331933,0.22522619291396923,0.41554370385354084,-0.7094010886055797,1.122180037502914,-0.6173495565408408,0.9568756917776815
50-78-2,Aspirin,1.1479331704715898,1.1920053825488048,0.3199529230143409,0.2919551851107834,1.9056444030752526,0.5603932908614716,1.6961543475579273
500-22-1,3-Pyridinecarboxaldehyde,0.29146619722196165,0.2847972203563781,0.41703756879560194,-0.8394299999256334,1.3199896508968754,-0.5765683073329069,1.0493727788300562
500-28-7,Chlorthion,-0.9252182037590903,-0.9134473150381541,0.23666232993740363,-1.651834286448289,-0.4162747615695911,-1.4972184618356257,-0.47990318672162696
500-85-6,"2,5-Cyclohexadien-1-one, 4-[(4-hydroxyphenyl)imino]-",-0.9636052824446427,-0.9864617107549545,0.38867815215141566,-1.858628349178084,0.03230978029018219,-1.6664513307720858,-0.12393921721224509
500-99-2,"Phenol, 3,5-dimethoxy-",0.25394487363229,0.2748178619498638,0.33638088572386327,-0.5213821521731425,1.2057157977087138,-0.40812870271922697,0.9325023855496853
500008-45-7,Chlorantraniliprole,-1.7028288624160564,-1.6608947954269822,0.45477422097770337,-2.7173025980218624,-0.7866134008762273,-2.57478937160778,-0.9608767648357224
5015-75-8,"Benzenesulfonic acid, 4-bromo-, sodium salt",0.86693833839327,0.900946884705627,0.3948526678876307,0.06754085762362068,1.8133429607208955,0.17641576766247175,1.565788315737827
502-39-6,Methyl mercury dicyandiamide,-1.396699062017497,-1.397498497934004,0.41451020295733326,-2.414036789984966,-0.3485811238337078,-2.1391129003406735,-0.7243873932953653
502-56-7,5-Nonanone,0.17273517013916584,0.19418723088802708,0.4764898731730688,-0.8744276021877972,1.136071263248113,-0.7235721076472872,1.013067444491683
503-87-7,"4-Imidazolidinone, 2-thioxo-",0.49119449501277646,0.5151116870882131,0.47381752823897877,-0.6491323242929544,1.8187854421540282,-0.42938839891263264,1.4130669268094096
50375-10-5,"2,3,6-Trichloroanisole",-0.5594991780705257,-0.5229910212979645,0.4477886914929802,-1.6589755925543352,0.3258024922947314,-1.4877865052308001,0.19441140866135578
504-20-1,Phorone,0.2906666060162667,0.2568282879120417,0.49348063624352784,-0.9757496736178705,1.5241915291040757,-0.6201142372382046,1.1769203804949755
504-24-5,4-Aminopyridine,-0.31166846931555586,-0.3062221136635791,0.1543275911560967,-0.681752223587543,0.07040989361295702,-0.5987902005749758,-0.02888415445720242
504-29-0,2-Aminopyridine,0.04363679424651651,0.01852845700995915,0.3605962521150683,-0.8886861787040309,1.2489178007596942,-0.7142082968728964,0.6948609303529476
504-63-2,"1,3-Propanediol",1.7079127405876973,1.654337187076853,0.5634966390644799,0.5518918793153895,3.3021908592707856,0.6957139058947741,2.747543982613694
50471-44-8,Vinclozolin,-0.1094885328062216,-0.09509775687028849,0.3170138031758816,-0.8596829668557417,0.7595912751596496,-0.7702898015053083,0.40853507390997457
505-23-7,"1,3-Dithiane",0.6482524724794462,0.6196444605504017,0.5571849095400355,-0.6677579195716162,2.3042127806330837,-0.36753523246893843,1.8712378387533852
505-29-3,"1,4-Dithiane",0.2933992851088281,0.3013052535135893,0.4712514374240037,-1.1728423575301838,1.3794835840280413,-0.6001608354707528,1.1768506734891677
50512-35-1,Isoprothiolane,-0.4974303459988358,-0.4941273262336417,0.30131090655966714,-1.1276233605077823,0.39621544364219063,-1.0659823005247768,0.0483691906023079
50540-61-9,"Phenol, 4-bromo-2,5-dichloro-, sodium salt",-1.0525460245373737,-1.0594736192941707,0.3504878778938328,-2.152768243361281,-0.36422211173948604,-1.6888943181343397,-0.4502412303425987
50594-66-6,Acifluorfen,-0.43692321201547807,-0.42671743310769084,0.5521646364809254,-2.1622861034556973,0.8361008105196122,-1.6760452829580506,0.5330207705841382
506-32-1,Arachidonic acid,-0.9309027345634452,-0.8991401852290848,0.5045318968813235,-2.0791741192496342,0.060558489130823435,-2.008448620323485,-0.04854950466283631
506-68-3,Cyanogen bromide,-0.6123758168474275,-0.5892775573784805,0.34839167858394354,-1.4904417526457572,0.2902434020865183,-1.2667086337900242,0.12134633009313711
506-77-4,Cyanogen chloride,-0.6129474758390624,-0.5978052377022736,0.5090409179180558,-2.0728153990099374,0.4660090069672497,-1.5171915761178865,0.324946456946724
506-87-6,Ammonium carbonate,0.7449860822536132,0.7560402087824366,0.41909421893918253,-0.4106399583477014,1.9991360322111287,-0.15240251626653734,1.6333318711252713
506-96-7,Acetyl bromide,0.3947322344284613,0.4101723154157373,0.41951972701781354,-0.8448632904385498,1.5719238086673344,-0.36023025685214105,1.1616750055837017
5064-31-3,"Glycine, N,N-bis(carboxymethyl)-, trisodium salt",1.1058261222783663,1.0936995989582559,0.23838167174002303,0.6877537316334301,1.626585536837156,0.7165697429768091,1.5005462590366365
507-20-0,t-Butylchloride,0.8140024773863579,0.8105585046886868,0.47006443754796434,-0.1807166919251224,2.0107712098642603,0.018821065796871428,1.6176660833321617
507-36-8,"Butane, 2-bromo-2-methyl-",0.6374178320763122,0.6547893286048763,0.48427378894800194,-1.0574761829373776,1.891590312279988,-0.3126520798102462,1.390907199115902
50723-80-3,Bentazone-sodium,0.8824907736734505,0.9227289779818694,0.366900648980627,-0.023490322550072332,1.5932360739706617,0.0879492784268023,1.5114879976230193
508-32-7,"1,7,7-Trimethyltricyclo[2.2.1.02,6]heptane",-0.02616306637460588,-0.06110454793344976,0.4467015647883367,-0.98792374209685,0.9965801721715026,-0.8625703971572528,0.8210391908710797
51-03-6,Piperonyl butoxide,-0.3019068455377218,-0.3069402305939385,0.10855920123950685,-0.5384833564111782,-0.026859902292465637,-0.5012855407110205,-0.09554615831670722
51-05-8,Procaine hydrochloride,0.3123542619123593,0.33354228383801743,0.6280671780671483,-2.719560793594044,2.006666151026932,-1.0710743533932632,1.50519528004863
51-28-5,"2,4-Dinitrophenol",-0.20569678899970587,-0.19916773880194466,0.07293764315414641,-0.3624242750475863,-0.0702994100501319,-0.35443180984144224,-0.09422119824399369
51-79-6,Urethane,1.5601084347716148,1.5586448735017948,0.37137442228726625,0.7158396586907732,2.4263103992611446,0.8241845867282435,2.2266322235048173
510-15-6,Chlorobenzilate,-0.8234711686811083,-0.8338530910924364,0.2769518957770708,-1.380459112182055,-0.1676009291568109,-1.3196546062671262,-0.30018764414305876
5103-71-9,cis-Chlordane,-2.4519878347391764,-2.421581682740346,0.32914546064518835,-3.1792682935224503,-1.7014892105947157,-3.0886135521821663,-1.8164463615811215
5103-74-2,trans-Chlordane,-1.8911167307180017,-1.9440655204634059,0.44831695338110317,-2.8371234142836403,-0.8073934893213365,-2.7096336496858693,-1.010725655293525
512-56-1,Trimethyl phosphate,1.3388038121431416,1.399845101105571,0.47101427520980044,-0.6512679986012072,2.2260609878810853,0.48122843206214133,2.149332546355798
51200-87-4,"4,4-Dimethyloxazolidine",0.7738229686501523,0.7426220171770963,0.31184858864207116,-0.17605064061430145,1.5812737660329195,0.18007671433447422,1.3363839922264071
51218-45-2,Metolachlor,-0.2722916751682531,-0.2688838431521109,0.16060955035091637,-0.6418946187811604,0.1676583232352428,-0.5769805480385171,-0.020784983220383073
51218-49-6,Pretilachlor,-1.284894478248822,-1.3050630492225523,0.35971397215720796,-2.26669731247951,-0.5957672137918235,-2.0615555380212616,-0.6451342816001903
51235-04-2,Hexazinone,0.12045286144593145,0.10803404784718997,0.15454440495491645,-0.19685975864751776,0.5060300975507563,-0.15801229555628482,0.46092437569079403
51276-47-2,Glufosinate,0.08757495247505537,0.0036923769002754426,0.5054338270717686,-1.0473833279316922,1.3263242827283883,-0.7859150183333306,1.2072147766283525
513-08-6,Tripropyl phosphate,0.2694753078158339,0.30342125410660215,0.36781926573862833,-0.6410692850895785,1.386165671784867,-0.5109652432435782,0.9308772554776666
513-36-0,"Propane, 1-chloro-2-methyl-",1.1662030742203278,1.1442054775198085,0.46268643040345614,-0.23544747747774808,2.306910173870257,0.21981037046863994,2.0373092912259363
513-48-4,2-Iodobutane,0.061989926921280775,0.0650311548410651,0.5095214420697937,-1.183141176261389,1.3173311433611714,-1.0264474977836924,1.0614377757248834
513-81-5,"2,3-Dimethyl-1,3-butadiene",0.053358511387010005,0.00815134962320227,0.4321925161667881,-0.9478345171189767,1.0376497363370445,-0.7357843590879386,0.8876703819923248
51338-27-3,Diclofop-methyl,-1.163627331943043,-1.153119272652968,0.3196818072585819,-1.931603859084326,-0.5650018998838016,-1.831712701423045,-0.6335572864162299
5137-55-3,Methyltrioctylammonium chloride,-1.9865448188866173,-1.9687289328209876,0.21809327622816282,-2.7137125815526306,-1.6026544223071848,-2.3848257190849727,-1.6316996500595065
51384-51-1,Metoprolol,0.15975438907527936,0.15607093430152655,0.3906376893516651,-0.898696584133992,0.9139185383475302,-0.5363089110434861,0.8917970286533461
514-10-3,Abietic acid,-0.7847070712553138,-0.7865387926074443,0.3457026449101549,-1.7041471664495649,0.05102463605687841,-1.4447969411784436,-0.16172648577804236
5141-20-8,FD&C Green No. 2,0.2991812275612111,0.35185907171724984,0.4397092875514367,-0.997336442147421,1.0831094309171712,-0.5748458033672219,1.0248565425860805
51481-10-8,Deoxynivalenol,-1.005670813875044,-1.0142628854088516,0.4556359707757757,-2.1067875284574247,0.06836441525548635,-1.8815589688877095,-0.13965267226400005
51481-61-9,Cimetidine,0.6205703269284552,0.6686297992885573,0.660758277228962,-0.6792855231638627,1.9888924519341857,-0.6378565348820254,1.8409447710363829
51580-86-0,Sodium dichloro-s-triazinetrione dihydrate,-1.2779784933453384,-1.248358602072042,0.35621533833496605,-2.3699037037420085,-0.6855900099391267,-1.95518966856004,-0.794428041216045
51590-67-1,Monobutyltin oxide,0.19404565402693838,0.15898522499918705,0.4254682842759096,-0.6172050912850955,1.1380533362405498,-0.5310342763178197,1.0308234585090765
51596-11-3,Milbemectin A4,-2.448392849846667,-2.484858416269948,0.36272513051523075,-3.337547416981662,-1.667395333706669,-3.1350254397865167,-1.732629599568369
51630-58-1,Fenvalerate,-3.584246994492,-3.6008430283318535,0.17179451537221585,-3.879425862057558,-3.188658213894419,-3.8697474664091636,-3.2324155533560104
51707-55-2,Thidiazuron,-0.11842927483423686,-0.12954655471273313,0.30684877907504454,-0.7593258976275042,0.5996355770807472,-0.6292892713999272,0.465186160316181
518-47-8,Fluorescein sodium,1.4540818090736183,1.4840895286663904,0.23780040063825447,0.7653827405509048,1.8828515415492095,0.9766907958163993,1.8180265055203604
518-75-2,Citrinin,-1.3363512999519158,-1.3581853451771178,0.8063950591577607,-3.2938771736907806,0.6806173216413554,-2.888298651811072,0.36076840214572775
518-83-2,"9,10-Anthracenedione, 1,3-dihydroxy-",-0.16863735470335725,-0.12589670448495388,0.42193654584187673,-1.4566200384282515,0.7724230832653877,-1.0934759066014912,0.6307329410089394
51892-26-3,"2,4-Dichlorodiphenyl ether",-0.5422324419489492,-0.5428518106797298,0.3663206905213677,-1.4168427908470227,0.25706055084571716,-1.2618503205371436,0.18097829401231652
52-51-7,Bronopol,-0.15547406784260187,-0.13585796469607064,0.1913092517428632,-0.69584600013634,0.42207907556131435,-0.5194873931716137,0.23509091414480715
52-53-9,Verapamil,-0.8722245949698497,-0.9064401556430413,0.2969257221075211,-1.579478047766419,-0.06004493871481634,-1.3891009219120325,-0.20151139962550618
52-66-4,DL-Penicillamine,0.5002135282494667,0.49575541439903603,0.5101082270312515,-0.5537807988860931,1.8990629504266276,-0.3337659741802111,1.553677850894829
52-68-6,Trichlorfon,-1.2154014775065283,-1.2127778975847607,0.12341083104233301,-1.4827473301205811,-0.9692236146606358,-1.4333219190764928,-1.0058737128402955
52-86-8,Haloperidol,-0.8518372704323275,-0.9164971914020748,0.5362559671220628,-2.056545372903601,0.3816882485002187,-1.8790130133092608,0.2089423492419234
521-78-8,Trimipramine maleate,-0.9496891566886646,-0.971180893073681,0.6533012054295432,-2.7475681678580584,0.4047275871600054,-2.2707073340772532,0.20974804928808727
5217-47-0,"1,3-Diethyl-2-thiobarbituric acid",1.1428784383206427,1.206568278384736,0.4850819694154402,-0.43222232828034585,2.111985683597696,0.20172085435184367,1.9766811948439234
5221-49-8,Pyrimitate,-0.5680176745000541,-0.5651786023745623,0.44816431302453225,-1.8634040641834697,0.5148736219571924,-1.4198956986239883,0.2772110832991616
5221-53-4,Dimethirimol,0.02795889460434848,0.020079421464752306,0.4154206161395306,-1.5974861087279564,0.9540709833135408,-0.7575580568568816,0.7709890061662041
52315-07-8,Cypermethrin,-3.6801785572824195,-3.6807114683538833,0.09280089756252088,-3.9187721082159985,-3.4325191431287188,-3.8700407149294644,-3.521545349516469
52316-55-9,Lignasan BLP,-0.269495556698662,-0.25109669403617774,0.5028182101176765,-2.076896881328981,0.7644204566701889,-1.1479120674408891,0.5475782415365031
5234-68-4,Carboxin,-0.14342394313236895,-0.13206764166809157,0.2568868628844455,-0.8178368777563961,0.44215751644936735,-0.606746193241174,0.2926208247674129
524-42-5,"1,2-Naphthoquinone",-0.8843174979158109,-1.1094024431441463,0.7332897339624765,-2.1615807693712905,1.0826841452517793,-1.944823899776879,0.7182380461413834
525-66-6,Propranolol,0.1928238995616219,0.22208132251717203,0.21599042170257512,-0.42392171466548806,0.6069401198528221,-0.28484284336834764,0.5067325510645895
525-79-1,Kinetin,-0.18963853301115577,-0.2024048680558174,0.42351318457846476,-1.3762591518074594,0.8718178640321209,-1.15324956357725,0.6772139220040196
525-82-6,Flavone,-0.49031135842454154,-0.4463510152052653,0.3763933411123619,-1.3066122046797548,0.7164301462720859,-1.175675640012471,0.1375275439478792
52508-35-7,Dikegulac sodium,1.0891820451923442,1.0625628886724465,0.5224623068744553,-0.20985209408731634,2.3615658903342074,0.14892934137279418,2.118085028772617
5259-88-1,Oxycarboxin,0.19664466558060492,0.19400760628929115,0.34108747018195423,-0.6180698834477133,0.9965940164975173,-0.46243535033788863,0.7939830021923333
526-75-0,"2,3-Dimethylphenol",0.16105412094845434,0.21889485587407803,0.3437000852363916,-0.8226885975023254,0.7873543305680457,-0.49515859907864257,0.7497214826251237
52645-53-1,Permethrin,-2.917360051921096,-2.905540834250701,0.09639499178409731,-3.1888718420033215,-2.7123048471498947,-3.122268559173773,-2.729345230618929
5267-27-6,"Benzenamine, 4,6-dinitro-3-methyl- (9CI)",-0.3590058571657997,-0.37059582595311574,0.32310870079256604,-1.043966241931886,0.32974439562729807,-0.9461197174133648,0.259544575306616
527-60-6,"2,4,6-Trimethylphenol",0.15725773105623753,0.17161560001223636,0.3243388509977175,-0.6805265499772916,1.077249150152189,-0.4331172339455164,0.767148680042085
52756-25-9,Flamprop-methyl,-0.47738194141229223,-0.47165820181271345,0.3006206391984894,-1.3704805697673035,0.13484563779224237,-1.0764407386722827,0.05969532014724899
528-29-0,"1,2-Dinitrobenzene",-1.0973921197113803,-1.1287415863983106,0.33662498675652897,-1.829976519729881,-0.09327060631667286,-1.7388115619145537,-0.4477713670250046
5289-74-7,20-Hydroxyecdysone,-1.0131414151038074,-1.0756254152155522,0.4728520099017187,-1.9959950595689913,0.09496095033820735,-1.8957414675473778,-0.1483546069790358
529-19-1,2-Tolunitrile,0.3646434923558421,0.3885925883427699,0.422841240376246,-0.7687554386524293,1.218787441192198,-0.43327698981703744,1.104936149491672
529-20-4,2-Tolualdehyde,0.4163971710582433,0.3578005581871244,0.412689973427949,-0.5516213060472396,1.395437978190172,-0.24659707213334991,1.2825797921976008
529-69-1,Isoxanthopterin,0.08905777863586907,0.14308930868331154,0.5005295849010312,-1.2598083489467256,1.4183239544949524,-0.9795211110669685,1.0106664291465084
52918-63-5,Deltamethrin,-3.9588626108190472,-3.9670670257348446,0.15562424726857446,-4.3208727632603114,-3.5112328714869965,-4.2475960648590725,-3.623994688478974
5292-45-5,Dimethyl nitroterephthalate,-0.21355654925778428,-0.27064197156426284,0.43233742591091895,-1.1796971126499376,0.8513448081982523,-1.0142406723963873,0.6072186935291982
53-70-3,"Dibenz(a,h)anthracene",-1.716742376711795,-1.7177910801429905,0.5767729440175833,-3.364183102008862,-0.18531550165102412,-2.753608469936512,-0.6757869591683482
53-86-1,Indomethacin,-0.03379244837562922,0.052633510415406176,0.37135780193946316,-0.9271173648484617,0.7353412783197472,-0.7829779976808904,0.54680834692863
53-96-3,2-Acetylaminofluorene,-0.48351537990156246,-0.5599209459401432,0.4940165830044904,-1.5312220439511475,0.8823540223475085,-1.209433342002965,0.5710156792746734
530-57-4,Syringic acid,0.7562833098161025,0.7499685589107445,0.45206705206685827,-0.5500709024415459,1.847230943177523,-0.20018330362170253,1.5828470353179185
53042-79-8,"Hexadeca-7,11-dien-1-yl acetate (Z,E)-",-0.35871606669282585,-0.3497740379753901,0.32752693802675437,-1.1439889128121716,0.3375968416091429,-1.0040251600664964,0.261670931545728
53112-28-0,Pyrimethanil,-0.15648166005568778,-0.13365628872147284,0.2866187820801373,-1.0754871027976138,0.42773522435898276,-0.7872806806967279,0.29332721831658687
532-02-5,Sodium 2-naphthalenesulfonate,0.90331015670245,0.956018394789322,0.5518975571704515,-0.4660066600604987,1.9881748782896582,-0.41184093493830337,1.8999585633413665
532-27-4,2-Chloroacetophenone,-0.6627437405091237,-0.6282645885293316,0.35796839660739443,-1.5900362780038795,0.5215680400199318,-1.330623204969976,0.02209743953179625
