CAS,chemical_name,hc20_mean,hc20_median,hc20_std,hc20_min,hc20_max,hc20_ci_lower,hc20_ci_upper,hc50_mean,hc50_median,hc50_std,hc50_min,hc50_max,hc50_ci_lower,hc50_ci_upper,hc80_mean,hc80_median,hc80_std,hc80_min,hc80_max,hc80_ci_lower,hc80_ci_upper,n_species_observed,trad_hc20,trad_hc50,trad_hc80
121451-02-3,Noviflumuron,-2.469028247427439,-2.521498085819952,0.7380736538570023,-4.300435395954272,-0.38514770191380165,-3.867851919296522,-0.9951162800598465,-1.4977568823584593,-1.5694749809176027,0.755705315506002,-3.3453563409211684,0.5692621861962597,-2.9713113956841544,0.004685190495089898,-0.5586097180207726,-0.6100030370612413,0.780528266313086,-2.39839468507491,1.488606850620689,-2.1578464403343927,0.9930530859386728,,,,
121552-61-2,Cyprodinil,-0.6755539223446866,-0.6530578107215299,0.32349009534505024,-1.3746286640318466,0.3153493107886225,-1.2611543279802404,-0.03818518921390657,0.14633400018202627,0.13579826688697194,0.32285113050586184,-0.5777871754995221,1.1582312110511657,-0.37376603956706195,0.7615625853259851,0.9393131998432059,0.945483260115735,0.3464875800629837,0.18574972072402707,2.0205891971823364,0.32731434044851065,1.5485399312375376,,,,
122-03-2,4-Isopropylbenzaldehyde,-0.308567709449359,-0.2908057551232029,0.389734244526529,-1.5313429047332214,0.6996214392092175,-1.2232836502187254,0.41716950223556587,0.4814469106227617,0.484413546165656,0.3916146693110719,-0.7617041838342236,1.57656900966144,-0.33750928642565914,1.2263810449456183,1.2541939366899761,1.2273737793569164,0.4169274628348406,-0.046113198806928934,2.5205354316718207,0.45069437856189837,2.1042262309264506,,,,
122-11-2,Sulfadimethoxine,0.31631472249818393,0.27942272899825515,0.4349465483097012,-0.7499082663340185,1.5191319024240493,-0.45128483395276897,1.1652115798511073,1.2497468174794035,1.231559835730526,0.43154839643572906,0.1860962706191569,2.5609118684215613,0.4102627968782664,2.0644272792750042,2.1188128366709815,2.099985259216134,0.43643457536475166,1.0334647730008175,3.408609659137603,1.2830139623258028,2.9761213377802176,,,,
122-14-5,Fenitrothion,-1.9455555786002718,-1.9418190203660821,0.08731762612813616,-2.1522453409005817,-1.7256799145459985,-2.1139842738332715,-1.7837683285883807,-0.5002448780176505,-0.5027709768724473,0.09440313541517441,-0.7572284887728963,-0.23429649324164376,-0.6921609108218304,-0.3166593143744857,0.5707671969060358,0.5680715789560975,0.09527571934104292,0.3132718921051033,0.8368080496227195,0.3747621600860865,0.7539519969671924,38.0,-1.6693735952855677,-0.6308545252438134,0.407664544797941
122-34-9,Simazine,-0.001786916649078158,0.008266108516777148,0.144312387615852,-0.40087134469675484,0.3693391569675137,-0.28377000032050537,0.2717966477881969,1.0882416686764353,1.095773730752902,0.1553709748624654,0.6176916739715497,1.575339605809274,0.8132472117283575,1.4031093809139057,1.9371310772896835,1.9214419759879389,0.166278051867008,1.5451795095282914,2.4649409815729135,1.6673336670134347,2.2915263665987444,21.0,-0.22579062816528994,0.7895632449757941,1.8049171181168784
122-39-4,Diphenylamine,-0.6227825359165331,-0.6120053543555799,0.26456633616230907,-1.6153744108964987,0.13670797197271398,-1.1758807783322613,-0.17729421990945196,0.13916215345104713,0.14423974295079592,0.2258645680465661,-0.48831210956786686,0.740798806058951,-0.3788211283148022,0.5279463051217154,0.8812632776027403,0.9044898040445266,0.2367546228665067,0.23741578180079145,1.5770940154670894,0.40876971246435717,1.3675157936454971,,,,
122-42-9,Propham,0.31760989106192794,0.32843238432288036,0.21357726921732995,-0.201238362084084,0.8359180359171554,-0.11603242648322197,0.6933405384832492,1.1202095052506555,1.1296328288029767,0.1972806565210536,0.6673367754669328,1.6391769267529432,0.7791439016539398,1.5368012756065723,1.8737300303092121,1.8731543147699479,0.20863153921811414,1.438415135121036,2.5077351155860463,1.480199913456963,2.333961064329716,5.0,0.7918308070546639,1.1289397159411136,1.4660486248275635
122-60-1,Phenyl glycidyl ether,0.11885387285474672,0.10022569488509364,0.4920588204893485,-1.208765487273765,1.684422468760327,-0.9953879245243639,1.0323786427384447,0.9355581418073186,0.912031625149084,0.49243500847484745,-0.32107745642062135,2.566220781270804,-0.10393292459333753,1.8362709337540633,1.7210186545782256,1.6816283278369362,0.5050938462445205,0.5199886283038363,3.343603576294715,0.8324808187186374,2.729530112908087,,,,
122-66-7,"1,2-Diphenylhydrazine",-0.6537436063497861,-0.6502105098004454,0.3507285969161113,-1.621646506404855,0.6381967200322782,-1.352738659836259,0.0004554612742754873,0.10854335612187345,0.12097400701026981,0.35951236830462324,-0.9171255973043272,1.4600896323399741,-0.6032253620477539,0.7828956430027042,0.8823240814850718,0.9055044285792841,0.3725477471784031,-0.22981841864580133,2.1631954501593027,0.19903107402735584,1.5348400495473746,,,,
122-79-2,Phenyl acetate,0.2665268902798367,0.2528216608595683,0.4771137571882661,-1.0038472490234436,1.5165314850066696,-0.7078394902715145,1.1984828355381578,1.0751929239531322,1.0570956950860961,0.49069823357625464,-0.2951068983309968,2.449566745404261,0.12674320947640053,2.0235127183879174,1.8486211855455543,1.8580703028485832,0.4977148193563556,0.3212661226455949,3.265240472153139,0.8430385670318985,2.856021229954707,,,,
122-88-3,4-Chlorophenoxyacetic acid,0.03386787142883188,0.043277866095433236,0.5115519798478683,-1.404720784079678,1.4066475008222448,-0.9881302465887769,0.9474860942210734,0.8785610547486002,0.8840248359373615,0.50652775561578,-0.5996794906851048,2.1274066876359905,-0.1657821517434154,1.8231938226876987,1.6812821492070058,1.6905506534315071,0.5144598010969733,0.13341869402299986,2.9039945565767202,0.6513609667802501,2.650160698897658,,,,
122-99-6,2-Phenoxyethanol,0.4988581781645008,0.4818137201540348,0.44272308196240234,-0.5838565170399813,1.8344163618716092,-0.35346958383709376,1.374317293789541,1.3411345103457177,1.3177732385083607,0.44587558875044514,0.2596534706302981,2.7101108630923196,0.48723107338109767,2.2354622259587202,2.1270594620212466,2.082185923368472,0.4643307752876564,0.992185419543511,3.514433332455912,1.2562683998493427,3.0233787854596486,,,,
122008-85-9,Cyhalofop-butyl,-1.0268632656789354,-1.0259589111273462,0.3841520474493757,-2.364682397074872,-0.07256057532216317,-1.8338534953134893,-0.3312615142807986,-0.15408048309693242,-0.16579276456939757,0.38925131326221996,-1.329781554512703,0.9353972219981428,-0.9431729710368916,0.5162527478290965,0.6916646818171981,0.7066526040521879,0.40827346185431,-0.34833636365178455,2.0148662587913195,-0.15176354462600727,1.4485197955318014,,,,
1222-05-5,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",-1.0148897876589849,-1.0219383661522268,0.20443615631196016,-1.6536441106409931,-0.43419953161355584,-1.3704805432880232,-0.5852937353316874,-0.22893842295342196,-0.23612556298601692,0.1913362549935741,-0.7181569028403685,0.232880907776717,-0.5569986663447888,0.1581931707643505,0.5353085470282646,0.5262160167530125,0.19130921000006304,0.14829603376435946,1.032403277232626,0.22158844306918882,0.9116877650261128,,,,
1224510-29-5,beta-Cypermethrin,-3.159961683012507,-3.1605708133182593,0.3090133327225324,-4.108603999787437,-2.2783549473285745,-3.7881460722242912,-2.6317631795088268,-2.2318229537569154,-2.1966561763628825,0.33270118740197185,-3.0620418155414275,-1.2582000477065218,-2.8508728685117197,-1.5820239325270478,-1.3283499010147108,-1.308201675276441,0.3637460566128853,-2.2695870831418956,-0.34206654697742955,-2.0350733544915225,-0.6175307349582272,,,,
122453-73-0,Chlorfenapyr,-2.4005057626819397,-2.3941489661465587,0.2599837695020354,-3.0007417546301927,-1.8634119252945405,-2.9415124549052645,-1.9527735510135957,-1.5485787986633772,-1.527572947448993,0.2667716012696253,-2.1694020694657365,-0.966022518263416,-2.119385230060338,-1.0740439545229867,-0.6985880349596024,-0.6902586495852189,0.30319437368323987,-1.4251300409306829,0.016886346176611174,-1.3264485870889344,-0.15808244590277273,,,,
122454-29-9,Tralopyril,-2.5121433120393686,-2.4991950099841924,0.44799249724954165,-3.727630843538667,-1.1362558097087248,-3.326543963723868,-1.5846483623363954,-1.7041875274128133,-1.68404216311517,0.45816562839532854,-2.708100300072659,-0.15833590158209288,-2.4972446733341997,-0.781230426963923,-0.8883644678863079,-0.8766425378756889,0.475339857891982,-1.8867204273840252,0.6267901835040905,-1.7797880685685405,0.10282408013914024,,,,
122548-33-8,Imazosulfuron,-0.5410920053716497,-0.5076097573127694,0.5813427195446542,-2.6894986663501785,1.0860978601883955,-1.7696057198061759,0.502625444350115,0.38567567060839464,0.40477773642632525,0.6152306526245461,-1.7702301092715338,2.1190978447542994,-0.8621880537253241,1.5375302771526127,1.2659300356949679,1.2876324002227957,0.6496590489827648,-0.9680670274187015,3.158940418693111,0.021104637990363176,2.5073020111080067,,,,
1226-42-2,Anisil,-0.6384283835555703,-0.6319511600347731,0.5640616682346082,-2.3155468862224233,0.8961692301106352,-1.9058105342403806,0.46227972475052803,0.2006558785142143,0.16643755380036712,0.5875563488983617,-1.4345074139636513,1.9166702298381375,-1.074738479458493,1.3914183040191088,1.0123698590831187,0.9687882536205141,0.6038791306339027,-0.5230839704773628,2.911072377149571,-0.2121139615038567,2.268902596437758,,,,
122836-35-5,Sulfentrazone,-0.40476727258350775,-0.37300376322818507,0.44029864163110927,-1.5537686043524135,0.9262113759029487,-1.366780213472613,0.28119402156138606,0.5701562672442302,0.6339490652774877,0.4588966338700435,-0.6349824124339403,1.9779739228947641,-0.41651898964055506,1.302921711300755,1.4673690542937394,1.506035881311722,0.48588750540561926,0.0985593310181761,2.896136857409396,0.42188167847953234,2.26966101966932,,,,
122931-48-0,Rimsulfuron,-0.2323327720823589,-0.17120908998010698,0.7480998571417885,-2.4685857401505427,1.4421182102654928,-1.7364222380180268,1.1706864881979133,0.7658981933347371,0.8310467435320759,0.7879344025003171,-1.6227814584282694,2.57260307155791,-0.8112742638116764,2.229292037448721,1.6902357761409894,1.735871764664192,0.818649775493489,-0.8202934573081192,3.656001354658746,0.05018276773809485,3.1230101395347707,,,,
123-01-3,Dodecylbenzene,-0.5880208802692105,-0.5374141222956041,0.6055931470784551,-2.535795324123075,0.9106862831033137,-1.7501681601218564,0.5235109824742714,0.2992337536713552,0.36728491896129334,0.6272381624821617,-1.8226141176663722,1.7834424969490092,-0.9237256955972896,1.446481235115738,1.1552317398123193,1.2193149961398573,0.6443273139418267,-1.0892197161369157,2.685625249807201,-0.11018692484045847,2.3591820454387316,,,,
123-03-5,Cetylpyridinium chloride,-1.5272182084717099,-1.5409710374501988,0.4033553436987349,-2.6596527709741333,-0.052262358506129286,-2.2220347744727027,-0.6530817089348775,-0.678289128684778,-0.704793696753959,0.4285740536472639,-1.9306678006248688,0.8886014617959924,-1.4165622194658118,0.15365324304972502,0.13543056516279198,0.08884406470555818,0.46296508604074854,-1.1245656389436143,1.7662518272306127,-0.6569491856084101,0.9989335250527982,,,,
123-05-7,2-Ethylhexanal,0.01861417835754705,0.04771168257573573,0.30267403151333766,-0.951293610970141,0.8615749925058783,-0.6108445023542273,0.610543156542692,0.7899316231625323,0.7931510401780966,0.2851155752118722,-0.08340431254090536,1.6502711629687314,0.21563786471474355,1.4313967164737367,1.5570244867745666,1.553095254731128,0.29850241251261894,0.6717817686375578,2.4164302181914077,1.029525296496387,2.256844987525472,,,,
123-07-9,4-Ethylphenol,0.00262589424835743,0.001951140142768574,0.40825792799187116,-0.9847788194246054,1.2221792238424636,-0.7277222329292344,0.8200931209398675,0.7954976396099258,0.8054796864053966,0.41292070003905007,-0.2121091988290817,2.1716852090121472,0.04196107063557243,1.5982016786487085,1.569541865507544,1.5875189143148973,0.43906966585736673,0.5376276092489986,3.112724859605509,0.7539349453732047,2.4299734317538304,,,,
123-08-0,p-Hydroxybenzaldehyde,0.2723535309037365,0.257436953736368,0.42312426523145874,-0.9359887127247584,1.4100821406335164,-0.5856280455071632,1.1730266298277479,1.1031609089141374,1.097651157525453,0.45247506448276276,-0.17170343792284223,2.30399503180036,0.2210147039936865,2.1004782864628395,1.8942469353160767,1.886016079107567,0.4698319156133926,0.5844763973720243,3.2250639791503555,0.9103434476437848,2.8485668942934907,,,,
123-11-5,4-Methoxybenzaldehyde,0.21134186168744834,0.17641509386243953,0.515825251459206,-0.9900805960373888,1.898322112481309,-0.7354377972469904,1.245810683895096,1.023371693123766,0.9864364408408723,0.5408182123864074,-0.1292441747811215,2.9868550638960008,0.056792439082521254,2.1914017629526668,1.803955486584013,1.8038011589339047,0.5716768902685678,0.6032892654204446,3.962462732304471,0.8009687301567153,3.0880981880979705,,,,
123-15-9,2-Methylpentanal,0.24543919329162228,0.2704126917443376,0.5384326008919585,-1.5279174510672204,1.639046043358027,-0.749011883505686,1.2271706949485728,1.0756172544458353,1.115618786653674,0.54507969691608,-0.6881118148535061,2.493438506472533,-0.02616072287457787,2.104669855756421,1.8830808786524182,1.916305938693002,0.5551150012309223,0.10104819964354991,3.3336240205639647,0.7270368587272424,2.9172797142056632,,,,
123-19-3,4-Heptanone,0.29141906277778634,0.3380922338781428,0.619366320709369,-1.9979000199521506,1.740698948650938,-1.0401814417477973,1.5092180784942362,1.1197142319265614,1.1611711757230794,0.6430125846477481,-1.2167773156591446,2.782758808242244,-0.2253780079273241,2.3357823112015126,1.925344601745942,1.9437924307929135,0.6597339011826067,-0.35452882342845354,3.705924888006473,0.6197016744065429,3.2121632403032487,,,,
123-25-1,Diethyl butanedioate,0.2369527181535298,0.23630037485956945,0.5167093746999448,-1.3422861472324632,1.7068627352741648,-0.7103632845070396,1.2186441497092426,1.1066666826534524,1.06983282571063,0.5278194419406886,-0.42305985950195074,2.686567197353347,0.1263227876921277,2.083389155671178,1.911091807747395,1.8864786873611274,0.5442463004392116,0.4073866522814037,3.5316781935134034,0.9145270144911514,2.916798782659081,,,,
123-30-8,4-Aminophenol,-0.3264629466116647,-0.3240998024598623,0.45994940029346176,-1.6314211886286227,0.8888265270938599,-1.3405472816560886,0.531823075364686,0.49264223798177725,0.46154311696402156,0.4610713632971226,-0.9213285673077498,1.6538998744270972,-0.34934428249223215,1.4260381860424942,1.284728832487269,1.239771158347245,0.4752858506248494,-0.13257005160573168,2.5362626277229943,0.4330056023910647,2.213032023295209,,,,
123-31-9,Hydroquinone,-1.3350966396860235,-1.3331583797214879,0.225242510222984,-2.0236122164208883,-0.8136854682234745,-1.7855916153993858,-0.9279395322801129,-0.6216636381918942,-0.620321990033699,0.22967353665041307,-1.33079593170714,-0.09130036976704203,-1.0879051206513992,-0.1800355203062798,0.14305929477291368,0.1355308034599984,0.25451023683152174,-0.5252196978192191,0.9189200781209871,-0.3653170795862736,0.6673517018417076,,,,
123-33-1,Maleic hydrazide,0.668824074291698,0.6662100882721749,0.3298923349263851,-0.23652193722986523,1.5125554979439426,-0.025152195819229162,1.283277371601748,1.514875332045305,1.5055508339728751,0.3206424989796507,0.6611651208210928,2.3098806454001304,0.8784079104992194,2.149740941493333,2.3119291979834102,2.2974671574499217,0.3511671536515594,1.3804195636467564,3.4193992337586754,1.669635267737544,3.0245930802819694,,,,
123-38-6,Propanal,0.6851802465823634,0.6781111685004493,0.3552360883626004,-0.2560491338473905,1.6496385094156847,-0.034228447596490685,1.4782885438252047,1.603004139846118,1.6142837375862018,0.3770782565635128,0.5667787214370401,2.7335285779372835,0.8295531845835312,2.4051090490803215,2.490929484784424,2.485855049284099,0.4096834047015558,1.3242896492325353,3.632255927672738,1.6000297565844148,3.319425727801557,,,,
123-42-2,Diacetone alcohol,1.3495270983713732,1.3595488650777956,0.3701161570424678,0.20594414672443404,2.162993375641804,0.603360700273048,2.009053444980331,2.2599812661444765,2.2860735392637777,0.38561504937173136,0.9150068910999177,3.147803487838539,1.5054832447818884,2.9950127331398253,3.095248032031798,3.1171244661702118,0.4107307335985283,1.627747047745302,4.0369778372985055,2.2712858902004975,3.900514021076515,,,,
123-43-3,"Acetic acid, sulfo-",0.6009858503767386,0.6014483724096173,0.536669368699071,-0.8884326139177325,1.9394644325523216,-0.5959197885767258,1.5546110843193208,1.4335039644215157,1.4561959131345708,0.5713400671461845,0.02113013102577721,2.774672806203534,0.2873190007866695,2.4234115671821668,2.2200599371392595,2.2418676272721876,0.5960364120721661,0.8705037862362689,3.626796851273033,1.063249557279028,3.2854248523562175,,,,
123-54-6,"2,4-Pentanedione",0.7729915160279697,0.7655408006931781,0.18846514090802727,0.2576696116694824,1.3076730156481475,0.42662226542893306,1.129669148262146,1.5614252120969911,1.564708924053754,0.1531966697055329,1.1422654472998492,2.0045943127632153,1.2736995367971415,1.861349919391471,2.31008887919857,2.3339734722712295,0.16987400968282093,1.7677147875397445,2.763306823176559,2.0015501376754337,2.6309261902532377,9.0,1.7097819201921145,1.8572488902872573,2.0047158603824
123-66-0,Ethyl hexanoate,-0.08576807892469514,-0.05542347492644749,0.4660654890045632,-1.4379972846962554,1.1946396991170636,-0.9081978840659111,0.7923869159675238,0.7181337981992812,0.7300070884949692,0.47750710373795435,-0.6319712780324709,2.042264017598407,-0.1240763194838359,1.5745895866201634,1.4947851064282396,1.508597511099745,0.49919549407652064,0.1922943596048984,2.9228493505014805,0.5537330975556695,2.3688929098900355,,,,
123-72-8,Butyraldehyde,0.4923131733925123,0.5043412392641076,0.31271506920847103,-0.4604448760501182,1.1450490443053343,-0.2324454627250374,1.0048041640989973,1.3313241242017069,1.3372946949107924,0.31919472650128455,0.49999570388774006,2.1013020528604316,0.6240578231196051,1.9143774831130274,2.1596295935031815,2.1498205470257448,0.3514181046657986,1.3123944514697297,3.047091509609066,1.433628540608745,2.791552340314072,,,,
123-82-0,2-Aminoheptane,0.18374555495181927,0.23077610980504937,0.5896102028217013,-1.638426267722243,1.9128433460229262,-1.1088895266219208,1.2166224317909864,1.0014942944935123,1.0238017445607157,0.6102679819336237,-0.8303119137514704,2.8462796819460516,-0.24103536236379383,2.207245868253338,1.795763556197212,1.8064319620317277,0.6287789540073238,-0.13282480575245625,3.7641558443230316,0.5253306509396926,2.8987769647903154,,,,
123-86-4,Butyl acetate,0.5468914486657934,0.5631451282787514,0.2748877740638486,-0.4570170011713113,1.2549280631986415,0.013375996629252346,1.0392660453568725,1.3506890835102319,1.3644054724613581,0.25499294635984926,0.5691373741102833,2.0394730090433084,0.8952580807873151,1.8335238588425866,2.124384321434006,2.1116600465286246,0.27935836523050317,1.2525848292172026,2.8812808526547338,1.647581994915042,2.6872393365716762,,,,
123-88-6,Methoxyethyl mercury chloride,-1.095718421639139,-1.0968240592687175,0.31685970947166386,-1.9531733188540266,-0.3583100630515599,-1.6550677583078435,-0.5109930628546882,-0.29062868688373844,-0.3163967260775678,0.30614104292818084,-1.0632921710804908,0.453232784457954,-0.8053203767768119,0.3313656698084226,0.5032273014182874,0.46591848612519304,0.337521215849129,-0.29680555748392573,1.3573567739805394,-0.025979669812899432,1.2330610109908142,,,,
123-91-1,"1,4-Dioxane",1.813409508066356,1.806046773154704,0.26703496345142996,0.6891718143490886,2.445670476338878,1.2953093365072232,2.314576056624067,2.7852680711920557,2.7884574217005476,0.2617601358959005,1.7311375290188384,3.507315917270624,2.2446400412212766,3.3195691368893017,3.6651157777529444,3.6562903215656455,0.2809470950800592,2.7165864542631226,4.508453434521845,3.0926223594294804,4.20190954274724,5.0,1.5627622991315622,2.955879125064522,4.348995950997482
123-92-2,3-Methylbutyl acetate,0.1809877573316666,0.15776794832404584,0.4691684757576508,-1.1916208841175124,1.4057184398128268,-0.775849252202284,1.075783885305522,1.0055453155466225,0.9889477659304914,0.46511271036732865,-0.38390688330179845,2.213165956325728,0.09895282965489932,1.8712448413288327,1.7971629295824965,1.7836844819381024,0.4726413615026091,0.5367304992249924,2.9981475025691506,0.9787401898714668,2.819954319085596,,,,
123-96-6,2-Octanol,0.2692331551379927,0.27074026694654363,0.5289951437172387,-1.5410559332488576,1.551733617497251,-0.7784205353398762,1.3128296367780372,1.0981650223871058,1.0968225300587062,0.5363040694120578,-0.6264900172163685,2.4160683699277468,0.021782301647560683,2.2284613525182753,1.9010307508031121,1.903276448612284,0.5533331149549446,0.18863067063276723,3.452018938263765,0.8627636216783197,3.090251130029005,,,,
123312-89-0,Pymetrozine,0.21584290334200418,0.21728457033793963,0.45074266036909855,-1.1131179235595425,1.4448363609185542,-0.6523889404505334,1.0324084808879936,1.0743221242923169,1.0718973753610896,0.47752960859665106,-0.24606246518434838,2.356184851960269,0.15742602845860879,2.014975792191525,1.8914674450752582,1.8952651238741849,0.49611936925676076,0.7753809935300783,3.1963119785259475,0.9358856293348358,2.9458777349633385,,,,
124-02-7,Diallylamine,0.16237551474857473,0.20093464094798164,0.43223240824734926,-1.179431289366464,1.2511161310454288,-0.7158150847791267,1.024484225565264,0.9720322018856075,0.9906259355103708,0.4303571064938262,-0.35276524611599813,2.1350708211824596,0.0793977987229161,1.8412791092145397,1.7731291971898417,1.7980686818483174,0.4598686284839237,0.3929086884449781,3.150718782433766,0.9021715735342895,2.669070911658516,,,,
124-03-8,Ethylhexadecyldimethylammonium bromide,-1.204996460654343,-1.2321239931251604,0.6392156967225197,-3.232843696313669,0.4395064512138676,-2.420881359448523,-0.052681137918424124,-0.3127457022050264,-0.30817754812445186,0.6632326089675833,-1.9921144598912957,1.3362601296072885,-1.5757574230587725,0.8361732453607512,0.5391928835140279,0.572291662144846,0.695257677535156,-1.031050889363929,2.106238879631745,-0.8134375629467838,1.899737196895463,,,,
124-04-9,Hexanedioic acid,0.5851638888498641,0.5926687809176359,0.30122477875513526,-0.27267501375013237,1.3341115472555756,-0.007632743517045251,1.126824020828304,1.4094598307777462,1.4199119099708875,0.3110000985196206,0.5502062437671283,2.216364061561654,0.8452642134230428,2.0225024829317935,2.198786107444002,2.188573717496289,0.3325701525014438,1.3513022425888215,3.1295560355247285,1.5544945270765917,2.8313329207740057,,,,
124-11-8,1-Nonene,-0.23044877186444196,-0.2571312720742277,0.36765288079910774,-1.2965617815395332,0.742607143367368,-0.9018905281149563,0.5231989074046105,0.5596517093550105,0.51437346725948,0.3688413739945233,-0.4858696235153982,1.553588884544792,-0.12610039425762518,1.297624079635229,1.3504558099453532,1.2920747580250487,0.38822496551616276,0.321820714442318,2.4874321040207064,0.624596553263134,2.157504707892613,,,,
124-18-5,Decane,0.06657002520406702,0.06012016571180667,0.46359330948254296,-1.213894219582239,1.189243570576081,-0.8591898329950727,0.9674443056777411,0.8841635958987888,0.8488686468732243,0.49521173896871656,-0.4405175532117793,2.1555582158471744,-0.04826606782427032,1.8147457923624728,1.6854443804364547,1.6136485199371007,0.5221586697030437,0.2889482102194994,3.0167490757091278,0.697871514969683,2.6773896015918335,,,,
124-20-9,Spermidine,0.34028201198001035,0.403379194443521,0.5746936547954853,-1.3092438004812315,1.7837711022607046,-0.8033005257987508,1.2628400912209796,1.162350128982773,1.2239103678569383,0.602244606909082,-0.47425444803349087,2.7220992301001448,-0.034873290152015485,2.13734767234077,1.9444907606372794,1.97008710146507,0.6299848736641949,0.17466655941239062,3.561114057554421,0.6645824259590606,3.1067598669246874,,,,
124-22-1,1-Dodecanamine,-1.2760448695946982,-1.2800216589677964,0.44828804012105183,-2.7008407119807547,-0.04041705497557651,-2.0329338080045454,-0.2859458187109098,-0.4948593932140524,-0.5112159933091678,0.4662505952868054,-1.9009535119336904,0.8217688810245081,-1.3145057343066209,0.5856156269863866,0.2742999320004424,0.24993444232287937,0.4816920189662248,-1.063568567202605,1.7428162247935042,-0.517749839961889,1.3336472942929984,,,,
124-30-1,1-Octadecanamine,-1.036119621009141,-1.0088569867672001,0.5453552031493263,-2.712422882296582,0.41714310623754347,-2.055414967645401,0.1082163265892129,-0.18198027194564362,-0.17354498341395608,0.56409618697099,-1.754581906314184,1.4018256557397595,-1.2213723272055428,0.9504491659981658,0.6603814314264486,0.6686719663813523,0.5772881226002516,-0.8379620551778252,2.248840184184956,-0.41940699653978447,1.8860771875564852,,,,
124-40-3,Dimethylamine,0.9380443251975921,0.953751625655512,0.3029100420921027,-0.364469689432077,1.7437137183758724,0.331593806699769,1.4714445376871486,1.8780698148462924,1.8966420394948047,0.3112000622393697,0.6435329374412824,2.724942415043965,1.3315479751403105,2.449122495738638,2.7919598980130735,2.7991902706283938,0.34231203504813174,1.5962552242515855,3.7757649911236086,2.140740165753514,3.4319199552997377,,,,
124-48-1,Chlorodibromomethane,0.12137649759047062,0.15584858439599075,0.4060187091547773,-0.9470163549280579,1.1955858381120155,-0.7254924481435847,0.8969456072725861,0.9634344656060683,0.9679971866820528,0.4161596015778115,-0.1689912788291871,1.9909533630402025,0.13593325485306124,1.7531233197624088,1.7579737216814266,1.7541143694686872,0.43677258394537366,0.6560003502490181,2.846367344738842,0.9575959541392073,2.5840441479396876,,,,
124-58-3,Methylarsonic acid,0.4012731156376023,0.357055494325465,0.5077412140653316,-1.0232999830288536,1.498767298689328,-0.6223145212847252,1.3132839139014683,1.2434020375858292,1.2368497590733105,0.5414268135048796,-0.07811040854373058,2.495847920059968,0.16191618408870687,2.2123806809878594,2.0380780871991986,2.0410620603596645,0.5752206233658108,0.5815274478444419,3.3457628167305584,0.8756274856825041,3.0740047826784487,,,,
124-63-0,Methanesulfonyl chloride,0.2295853903136431,0.24063370122488761,0.45900044376547416,-1.177666619105969,1.68177787090243,-0.7207573422577136,1.0858293940658785,1.046289937754426,1.0743477544709328,0.47847824359175983,-0.37953485035803025,2.732441419053426,0.1483701474820801,1.9546034206243807,1.8236887708604694,1.8233983582929842,0.5018639526818723,0.42612472095423853,3.68972021226614,0.8692785998394666,2.7646369334796264,,,,
124-65-2,"Cacodylic acid, sodium salt",0.457665369736368,0.4624515867294161,0.36556799229494036,-0.9788716097238762,1.3652208391101306,-0.3617319651323092,1.0980253474823043,1.2913378262122281,1.3128860111297211,0.39454352911174106,-0.2922308205905878,2.278543204871675,0.4056746720345078,2.027156960763898,2.0994619842037032,2.1221355470092673,0.4128991498830685,0.38081860818819735,3.1231290418271582,1.2292770058406894,2.934079218027024,,,,
1241-94-7,2-Ethylhexyl diphenyl phosphate,-1.5341224215332687,-1.5524574300931202,0.4820434432221785,-2.7579016638154585,-0.4995332445791544,-2.4527419899846845,-0.6711667115157948,-0.6355927978457939,-0.6409400004861793,0.5141876468375559,-1.8355426477536585,0.44197403115867884,-1.566327025625247,0.31775028258634685,0.24558608882707836,0.23136985532608895,0.5535175680131366,-1.0477279566071487,1.7746546778048342,-0.7737681026013464,1.2923864612219238,,,,
12427-38-2,Maneb,-1.117693829433609,-1.1075996286687833,0.1841451214239437,-1.7620304316345192,-0.42753484485590787,-1.4726279324850051,-0.7784691252499915,-0.34943936321880104,-0.3421088982189969,0.15318331676267827,-0.8064599868420276,0.20785701908813303,-0.6286697900344794,-0.05668095340109293,0.3787135320837681,0.3764184666581794,0.15394416905231223,-0.0897636792024982,0.9377967194859618,0.08640287116788335,0.6913544819133847,9.0,-0.5477543896571836,-0.09944155902475074,0.34887127160768217
124495-18-7,Quinoxyfen,-1.3943593293336756,-1.3909782023313852,0.3508902926290039,-2.6593648413959143,-0.4384835231196468,-2.0177097910009256,-0.7508360110445828,-0.5488110172352529,-0.5338939220025647,0.3506345392494142,-1.5350874193837465,0.4011806462429558,-1.2241572302407668,0.14710549532354236,0.2723674612928064,0.2524828510595106,0.36688729264850883,-0.7011291865771018,1.2482115175253048,-0.4744858280110995,0.9265075409603648,,,,
125116-23-6,Metconazole,-0.8897819688845598,-0.9061530187370207,0.5698872296026714,-2.5033205223854003,1.1566026892902592,-2.079155551999187,0.1664754938344918,-0.032525020480068265,-0.040712415071639564,0.5930338167366719,-1.7484878998859543,2.1673655825002633,-1.1960429932180763,1.140141500973699,0.7884415610524078,0.7890861773639165,0.6126606061894094,-0.8954169195244012,3.0433886030124153,-0.4976449333210687,1.9166217704349076,,,,
